Date,P/E,P/B,Div Yield
13-Mar-20,22.66,2.8,1.53
12-Mar-20,21.83,2.7,1.59
11-Mar-20,23.8,2.94,1.46
09-Mar-20,23.79,2.94,1.46
06-Mar-20,25.01,3.09,1.39
05-Mar-20,25.65,3.17,1.35
04-Mar-20,25.61,3.17,1.35
03-Mar-20,25.73,3.18,1.35
02-Mar-20,25.34,3.13,1.37
28-Feb-20,25.49,3.15,1.36
27-Feb-20,26.48,3.27,1.31
26-Feb-20,26.58,3.29,1.3
25-Feb-20,26.85,3.32,1.29
24-Feb-20,26.92,3.33,1.29
20-Feb-20,27.5,3.4,1.26
19-Feb-20,27.6,3.41,1.26
18-Feb-20,27.29,3.38,1.27
17-Feb-20,27.42,3.39,1.27
14-Feb-20,27.45,3.41,1.26
13-Feb-20,27.59,3.43,1.25
12-Feb-20,27.65,3.44,1.25
11-Feb-20,27.21,3.41,1.26
10-Feb-20,26.89,3.39,1.27
07-Feb-20,27.03,3.41,1.26
06-Feb-20,27.16,3.42,1.26
05-Feb-20,27.05,3.4,1.26
04-Feb-20,26.57,3.37,1.27
03-Feb-20,25.9,3.3,1.3
01-Feb-20,25.75,3.28,1.31
31-Jan-20,26.41,3.37,1.27
30-Jan-20,26.57,3.39,1.27
29-Jan-20,26.81,3.42,1.26
28-Jan-20,26.65,3.4,1.26
27-Jan-20,27.73,3.42,1.25
24-Jan-20,28.1,3.45,1.24
23-Jan-20,27.88,3.43,1.25
22-Jan-20,27.73,3.42,1.26
21-Jan-20,27.84,3.45,1.25
20-Jan-20,28,3.63,1.25
17-Jan-20,28.61,3.67,1.24
16-Jan-20,28.62,3.68,1.24
15-Jan-20,28.63,3.81,1.22
14-Jan-20,28.67,3.81,1.22
13-Jan-20,28.67,3.8,1.22
10-Jan-20,28.51,3.78,1.23
09-Jan-20,28.41,3.77,1.23
08-Jan-20,27.97,3.71,1.25
07-Jan-20,28.03,3.72,1.25
06-Jan-20,27.89,3.7,1.26
03-Jan-20,28.44,3.77,1.23
02-Jan-20,28.56,3.79,1.23
01-Jan-20,28.33,3.76,1.24
31-Dec-19,28.3,3.75,1.24
30-Dec-19,28.5,3.78,1.23
27-Dec-19,28.48,3.78,1.23
26-Dec-19,28.26,3.74,1.23
24-Dec-19,28.47,3.77,1.22
23-Dec-19,28.58,3.79,1.22
20-Dec-19,28.6,3.79,1.22
19-Dec-19,28.57,3.79,1.22
18-Dec-19,28.48,3.77,1.22
17-Dec-19,28.35,3.76,1.23
16-Dec-19,28.09,3.72,1.24
13-Dec-19,28.17,3.73,1.24
12-Dec-19,27.9,3.7,1.25
11-Dec-19,27.76,3.68,1.25
10-Dec-19,27.63,3.66,1.26
09-Dec-19,27.82,3.69,1.25
06-Dec-19,27.78,3.68,1.25
05-Dec-19,28.01,3.71,1.24
04-Dec-19,28.07,3.72,1.24
03-Dec-19,27.95,3.7,1.25
02-Dec-19,28.08,3.72,1.24
29-Nov-19,28.1,3.72,1.24
28-Nov-19,28.32,3.75,1.23
27-Nov-19,28.2,3.74,1.23
26-Nov-19,28.05,3.72,1.24
25-Nov-19,28.14,3.73,1.24
22-Nov-19,27.77,3.68,1.25
21-Nov-19,27.89,3.7,1.25
20-Nov-19,27.23,3.71,1.24
19-Nov-19,27.31,3.69,1.25
18-Nov-19,27.29,3.67,1.26
15-Nov-19,27.32,3.67,1.26
14-Nov-19,27.38,3.67,1.26
13-Nov-19,27.31,3.66,1.26
11-Nov-19,27.52,3.68,1.25
08-Nov-19,27.51,3.68,1.25
07-Nov-19,27.75,3.71,1.24
06-Nov-19,27.71,3.7,1.25
05-Nov-19,27.59,3.68,1.25
04-Nov-19,27.59,3.69,1.25
01-Nov-19,27.47,3.67,1.26
31-Oct-19,27.38,3.67,1.26
30-Oct-19,27.3,3.66,1.26
29-Oct-19,27.17,3.64,1.27
27-Oct-19,26.8,3.59,1.29
25-Oct-19,26.7,3.58,1.29
24-Oct-19,26.7,3.58,1.29
23-Oct-19,26.75,3.58,1.29
22-Oct-19,26.71,3.58,1.29
18-Oct-19,26.94,3.6,1.28
17-Oct-19,26.76,3.58,1.29
16-Oct-19,26.48,3.54,1.3
15-Oct-19,26.4,3.53,1.31
14-Oct-19,26.2,3.5,1.32
11-Oct-19,26.11,3.49,1.32
10-Oct-19,25.95,3.47,1.33
09-Oct-19,26.13,3.49,1.32
07-Oct-19,25.64,3.43,1.35
04-Oct-19,25.75,3.44,1.34
03-Oct-19,26.07,3.48,1.32
01-Oct-19,26.17,3.5,1.32
30-Sep-19,26.44,3.53,1.31
27-Sep-19,26.52,3.55,1.3
26-Sep-19,26.22,3.51,1.33
25-Sep-19,25.92,3.47,1.34
24-Sep-19,28.49,3.52,1.32
23-Sep-19,28.52,3.52,1.32
20-Sep-19,27.72,3.42,1.36
19-Sep-19,26.32,3.25,1.43
18-Sep-19,26.66,3.29,1.42
17-Sep-19,26.6,3.29,1.42
16-Sep-19,27.06,3.34,1.39
13-Sep-19,27.23,3.36,1.39
12-Sep-19,27,3.34,1.4
11-Sep-19,27.13,3.35,1.39
09-Sep-19,27.05,3.34,1.39
06-Sep-19,26.91,3.32,1.4
05-Sep-19,26.67,3.29,1.41
04-Sep-19,26.61,3.29,1.42
03-Sep-19,26.54,3.28,1.42
30-Aug-19,27.27,3.35,1.39
29-Aug-19,27.09,3.4,1.35
28-Aug-19,27.33,3.43,1.34
27-Aug-19,27.47,3.45,1.33
26-Aug-19,27.36,3.43,1.34
23-Aug-19,26.79,3.36,1.36
22-Aug-19,26.57,3.34,1.38
21-Aug-19,27.01,3.39,1.35
20-Aug-19,27.26,3.42,1.34
19-Aug-19,27.35,3.43,1.34
16-Aug-19,27.33,3.43,1.34
14-Aug-19,27.24,3.43,1.34
13-Aug-19,27.03,3.39,1.35
09-Aug-19,27.41,3.45,1.33
08-Aug-19,27.2,3.43,1.34
07-Aug-19,26.74,3.37,1.36
06-Aug-19,26.97,3.4,1.35
05-Aug-19,26.76,3.37,1.36
02-Aug-19,27.09,3.42,1.34
01-Aug-19,27.05,3.41,1.35
31-Jul-19,27.42,3.45,1.33
30-Jul-19,27.34,3.47,1.34
29-Jul-19,27.6,3.5,1.33
26-Jul-19,27.73,3.53,1.32
25-Jul-19,27.57,3.52,1.32
24-Jul-19,27.62,3.53,1.32
23-Jul-19,27.77,3.55,1.31
22-Jul-19,27.81,3.55,1.31
19-Jul-19,27.92,3.57,1.31
18-Jul-19,28.35,3.62,1.29
17-Jul-19,28.58,3.65,1.28
16-Jul-19,28.51,3.64,1.28
15-Jul-19,28.33,3.62,1.29
12-Jul-19,28.33,3.61,1.29
11-Jul-19,28.4,3.64,1.26
10-Jul-19,28.2,3.62,1.27
09-Jul-19,28.41,3.64,1.27
08-Jul-19,28.42,3.64,1.27
05-Jul-19,29.04,3.72,1.24
04-Jul-19,29.37,3.76,1.23
03-Jul-19,29.3,3.75,1.23
02-Jul-19,29.28,3.75,1.23
01-Jul-19,29.17,3.73,1.23
28-Jun-19,28.98,3.71,1.24
27-Jun-19,29.07,3.78,1.23
26-Jun-19,29.09,3.78,1.23
25-Jun-19,29.17,3.77,1.24
24-Jun-19,28.93,3.74,1.25
21-Jun-19,28.99,3.74,1.24
20-Jun-19,29.26,3.78,1.23
19-Jun-19,28.91,3.73,1.25
18-Jun-19,28.91,3.73,1.25
17-Jun-19,28.87,3.73,1.25
14-Jun-19,29.24,3.77,1.23
13-Jun-19,29.46,3.81,1.22
12-Jun-19,29.45,3.81,1.22
11-Jun-19,29.59,3.82,1.22
10-Jun-19,29.49,3.81,1.22
07-Jun-19,29.36,3.79,1.23
06-Jun-19,29.29,3.79,1.23
04-Jun-19,29.73,3.84,1.21
03-Jun-19,29.9,3.86,1.2
31-May-19,29.49,3.81,1.22
30-May-19,29.65,3.82,1.22
29-May-19,29.44,3.79,1.23
28-May-19,29.69,3.81,1.22
27-May-19,29.68,3.81,1.22
24-May-19,29.44,3.79,1.11
23-May-19,29.02,3.73,1.13
22-May-19,29.22,3.75,1.12
21-May-19,29.18,3.74,1.12
20-May-19,29.48,3.78,1.11
17-May-19,28.44,3.65,1.15
16-May-19,28.07,3.6,1.17
15-May-19,27.82,3.57,1.18
14-May-19,27.98,3.59,1.17
13-May-19,27.8,3.56,1.18
10-May-19,28.14,3.61,1.17
09-May-19,28.24,3.61,1.16
08-May-19,28.38,3.63,1.16
07-May-19,28.73,3.68,1.14
06-May-19,28.95,3.71,1.13
03-May-19,29.24,3.74,1.12
02-May-19,29.27,3.75,1.12
30-Apr-19,29.33,3.76,1.12
26-Apr-19,29.34,3.76,1.12
25-Apr-19,29.06,3.72,1.13
24-Apr-19,29.27,3.75,1.12
23-Apr-19,28.94,3.7,1.14
22-Apr-19,28.94,3.7,1.14
18-Apr-19,29.33,3.75,1.12
16-Apr-19,29.42,3.76,1.12
15-Apr-19,29.18,3.73,1.13
12-Apr-19,29.06,3.72,1.13
11-Apr-19,28.94,3.7,1.14
10-Apr-19,28.91,3.7,1.14
09-Apr-19,29.13,3.72,1.13
08-Apr-19,28.96,3.7,1.14
05-Apr-19,29.12,3.72,1.13
04-Apr-19,28.95,3.7,1.14
03-Apr-19,29.06,3.72,1.13
02-Apr-19,29.24,3.74,1.12
01-Apr-19,29.13,3.72,1.13
29-Mar-19,29.01,3.71,1.13
28-Mar-19,28.36,3.65,1.17
27-Mar-19,28.05,3.61,1.18
26-Mar-19,28.15,3.62,1.18
25-Mar-19,27.83,3.58,1.19
22-Mar-19,28.08,3.62,1.18
20-Mar-19,28.24,3.64,1.17
19-Mar-19,28.27,3.64,1.17
18-Mar-19,28.1,3.62,1.18
15-Mar-19,28.01,3.61,1.18
14-Mar-19,27.81,3.58,1.19
13-Mar-19,27.8,3.58,1.19
12-Mar-19,27.7,3.57,1.19
11-Mar-19,27.38,3.52,1.21
08-Mar-19,27.05,3.48,1.22
07-Mar-19,27.11,3.49,1.22
06-Mar-19,27.09,3.49,1.22
05-Mar-19,26.93,3.47,1.23
01-Mar-19,26.49,3.43,1.24
28-Feb-19,26.32,3.41,1.25
27-Feb-19,26.36,3.41,1.25
26-Feb-19,26.43,3.42,1.25
25-Feb-19,26.53,3.43,1.24
22-Feb-19,26.32,3.41,1.25
21-Feb-19,26.31,3.36,1.25
20-Feb-19,26.5,3.34,1.26
19-Feb-19,26.23,3.3,1.27
18-Feb-19,26.32,3.31,1.27
15-Feb-19,26.53,3.34,1.26
14-Feb-19,26.58,3.35,1.26
13-Feb-19,26.6,3.36,1.25
12-Feb-19,26.84,3.37,1.25
11-Feb-19,26.96,3.39,1.24
08-Feb-19,27.1,3.41,1.23
07-Feb-19,27.41,3.45,1.22
06-Feb-19,27.39,3.45,1.22
05-Feb-19,27.07,3.41,1.23
04-Feb-19,27.02,3.4,1.24
01-Feb-19,26.4,3.39,1.24
31-Jan-19,26.26,3.37,1.25
30-Jan-19,25.84,3.32,1.27
29-Jan-19,25.84,3.32,1.27
28-Jan-19,25.85,3.32,1.27
25-Jan-19,26.14,3.36,1.25
24-Jan-19,26.31,3.38,1.24
23-Jan-19,26.32,3.37,1.25
22-Jan-19,26.54,3.4,1.24
21-Jan-19,26.29,3.41,1.23
18-Jan-19,26.19,3.4,1.24
19-Jan-18,27.44,3.68,1.04
18-Jan-18,27.25,3.65,1.05
17-Jan-18,27.18,3.64,1.05
16-Jan-18,26.96,3.61,1.06
15-Jan-18,27.06,3.62,1.06
12-Jan-18,27.28,3.6,1.06
11-Jan-18,27.23,3.59,1.06
10-Jan-18,27.18,3.58,1.07
09-Jan-18,27.19,3.58,1.07
08-Jan-18,27.16,3.58,1.07
05-Jan-18,26.99,3.55,1.07
04-Jan-18,26.86,3.54,1.08
03-Jan-18,26.7,3.52,1.09
02-Jan-18,26.7,3.52,1.09
01-Jan-18,26.68,3.51,1.09
29-Dec-17,26.92,3.55,1.08
28-Dec-17,26.82,3.53,1.08
27-Dec-17,26.85,3.54,1.08
26-Dec-17,26.96,3.55,1.08
22-Dec-17,26.86,3.54,1.08
21-Dec-17,26.74,3.52,1.09
20-Dec-17,26.75,3.52,1.09
19-Dec-17,26.79,3.53,1.09
18-Dec-17,26.6,3.5,1.09
15-Dec-17,26.46,3.48,1.1
14-Dec-17,26.25,3.46,1.11
13-Dec-17,26.1,3.44,1.11
12-Dec-17,26.22,3.45,1.11
11-Dec-17,26.43,3.48,1.1
08-Dec-17,26.26,3.46,1.11
07-Dec-17,26.01,3.43,1.12
06-Dec-17,25.7,3.39,1.13
05-Dec-17,25.89,3.41,1.12
04-Dec-17,25.91,3.42,1.12
01-Dec-17,25.9,3.41,1.12
30-Nov-17,26.16,3.45,1.11
29-Nov-17,26.51,3.49,1.07
28-Nov-17,26.53,3.49,1.07
27-Nov-17,26.61,3.5,1.07
24-Nov-17,26.59,3.5,1.07
23-Nov-17,26.48,3.49,1.08
22-Nov-17,26.4,3.48,1.08
21-Nov-17,26.2,3.48,1.08
20-Nov-17,26.18,3.47,1.08
17-Nov-17,26.14,3.46,1.08
16-Nov-17,25.96,3.45,1.09
15-Nov-17,25.72,3.41,1.1
14-Nov-17,25.89,3.44,1.09
13-Nov-17,25.99,3.45,1.09
10-Nov-17,26.35,3.48,1.08
09-Nov-17,26.31,3.48,1.08
08-Nov-17,26.37,3.48,1.08
07-Nov-17,26.48,3.49,1.08
06-Nov-17,26.74,3.53,1.07
03-Nov-17,26.87,3.53,1.07
02-Nov-17,26.63,3.52,1.07
01-Nov-17,26.49,3.52,1.07
31-Oct-17,26.38,3.49,1.08
30-Oct-17,26.77,3.5,1.1
27-Oct-17,26.67,3.49,1.11
26-Oct-17,26.73,3.49,1.1
25-Oct-17,26.63,3.48,1.11
24-Oct-17,26.42,3.45,1.12
23-Oct-17,26.37,3.44,1.12
19-Oct-17,26.28,3.43,1.12
18-Oct-17,26.44,3.45,1.12
17-Oct-17,26.52,3.46,1.12
16-Oct-17,26.55,3.46,1.12
13-Oct-17,26.41,3.47,1.12
12-Oct-17,26.22,3.45,1.13
11-Oct-17,25.94,3.41,1.14
10-Oct-17,26.02,3.42,1.14
09-Oct-17,25.95,3.41,1.14
06-Oct-17,25.92,3.41,1.14
05-Oct-17,25.69,3.38,1.15
04-Oct-17,25.75,3.39,1.15
03-Oct-17,25.61,3.37,1.16
29-Sep-17,25.43,3.35,1.17
28-Sep-17,25.44,3.4,0.97
27-Sep-17,25.36,3.39,0.98
26-Sep-17,25.71,3.43,0.96
25-Sep-17,25.71,3.43,0.96
22-Sep-17,25.95,3.47,0.95
21-Sep-17,26.34,3.52,0.94
20-Sep-17,26.39,3.53,0.94
19-Sep-17,26.4,3.53,0.94
18-Sep-17,26.42,3.53,0.94
15-Sep-17,26.24,3.51,0.94
14-Sep-17,26.25,3.51,0.93
13-Sep-17,26.23,3.51,0.93
12-Sep-17,26.26,3.51,0.93
11-Sep-17,26.11,3.5,0.93
08-Sep-17,25.9,3.47,0.94
07-Sep-17,25.89,3.49,0.94
06-Sep-17,25.88,3.49,0.94
05-Sep-17,25.97,3.5,0.94
04-Sep-17,25.83,3.48,0.94
01-Sep-17,25.99,3.51,0.93
31-Aug-17,25.62,3.49,0.94
30-Aug-17,25.54,3.47,0.94
29-Aug-17,25.31,3.44,0.95
28-Aug-17,25.61,3.48,0.94
24-Aug-17,25.47,3.46,0.95
23-Aug-17,25.45,3.47,0.96
22-Aug-17,25.25,3.44,0.97
21-Aug-17,24.99,3.44,0.97
18-Aug-17,25.1,3.46,0.97
17-Aug-17,25.3,3.5,0.97
16-Aug-17,25.28,3.49,0.97
14-Aug-17,25.02,3.46,0.98
11-Aug-17,24.8,3.43,0.99
10-Aug-17,25.06,3.47,0.98
09-Aug-17,25.31,3.51,0.97
08-Aug-17,25.5,3.53,0.97
07-Aug-17,25.67,3.56,0.96
04-Aug-17,25.61,3.56,0.96
03-Aug-17,25.5,3.49,0.96
02-Aug-17,25.63,3.51,0.95
01-Aug-17,25.75,3.52,0.95
31-Jul-17,25.69,3.51,0.95
28-Jul-17,25.56,3.49,0.96
27-Jul-17,25.56,3.57,1
26-Jul-17,25.57,3.57,1
25-Jul-17,25.45,3.55,1
24-Jul-17,25.45,3.55,1
21-Jul-17,25.32,3.53,1.01
20-Jul-17,25.22,3.52,1.01
19-Jul-17,25.28,3.53,1.01
18-Jul-17,25.1,3.56,1.06
17-Jul-17,25.17,3.67,1.08
14-Jul-17,25.12,3.66,1.08
13-Jul-17,25.17,3.66,1.08
12-Jul-17,24.98,3.63,1.09
11-Jul-17,24.91,3.62,1.09
10-Jul-17,24.87,3.62,1.09
07-Jul-17,24.6,3.58,1.1
06-Jul-17,24.62,3.58,1.1
05-Jul-17,24.53,3.57,1.11
04-Jul-17,24.47,3.56,1.11
03-Jul-17,24.47,3.56,1.11
30-Jun-17,24.23,3.52,1.12
29-Jun-17,24.19,3.52,1.12
28-Jun-17,24.15,3.51,1.12
27-Jun-17,24.21,3.52,1.12
23-Jun-17,24.37,3.54,1.11
22-Jun-17,24.49,3.57,1.11
21-Jun-17,24.31,3.57,1.11
20-Jun-17,24.36,3.58,1.1
19-Jun-17,24.37,3.58,1.1
16-Jun-17,24,3.56,1.11
15-Jun-17,24.19,3.6,1.19
14-Jun-17,24.29,3.62,1.19
13-Jun-17,24.27,3.62,1.19
12-Jun-17,24.25,3.62,1.19
09-Jun-17,24.38,3.64,1.18
08-Jun-17,24.43,3.63,1.18
07-Jun-17,24.48,3.64,1.18
06-Jun-17,24.35,3.63,1.19
05-Jun-17,24.45,3.64,1.18
02-Jun-17,24.43,3.63,1.18
01-Jun-17,24.34,3.62,1.19
31-May-17,24.35,3.62,1.19
30-May-17,24.36,3.63,1.19
29-May-17,24.31,3.62,1.19
26-May-17,24.32,3.62,1.19
25-May-17,24.88,3.63,1.21
24-May-17,24.73,3.58,1.23
23-May-17,24.8,3.59,1.22
22-May-17,24.94,3.61,1.22
19-May-17,24.91,3.6,1.22
18-May-17,24.91,3.6,1.22
17-May-17,25.23,3.64,1.2
16-May-17,24.16,3.63,1.21
15-May-17,23.99,3.61,1.22
12-May-17,23.88,3.59,1.22
11-May-17,23.93,3.6,1.22
10-May-17,23.89,3.59,1.22
09-May-17,23.67,3.56,1.23
08-May-17,23.66,3.56,1.23
05-May-17,23.59,3.55,1.24
04-May-17,23.77,3.58,1.23
03-May-17,23.65,3.56,1.23
02-May-17,23.66,3.56,1.23
28-Apr-17,23.63,3.55,1.23
27-Apr-17,23.73,3.57,1.23
26-Apr-17,23.75,3.57,1.23
25-Apr-17,23.64,3.56,1.23
24-Apr-17,23.41,3.52,1.25
21-Apr-17,23.12,3.48,1.26
20-Apr-17,23.16,3.49,1.26
19-Apr-17,23.08,3.47,1.26
18-Apr-17,23.08,3.47,1.26
17-Apr-17,23.17,3.49,1.26
13-Apr-17,23.2,3.49,1.26
12-Apr-17,23.33,3.51,1.25
11-Apr-17,23.42,3.52,1.25
10-Apr-17,23.28,3.5,1.25
07-Apr-17,23.32,3.51,1.25
06-Apr-17,23.48,3.53,1.24
05-Apr-17,23.49,3.54,1.24
03-Apr-17,23.42,3.53,1.25
31-Mar-17,23.26,3.5,1.25
30-Mar-17,23.82,3.48,1.21
29-Mar-17,23.74,3.47,1.21
28-Mar-17,23.63,3.45,1.22
27-Mar-17,23.49,3.43,1.23
24-Mar-17,23.65,3.45,1.22
