id,year,statename,lcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance
2360,2016,Tamil Nadu,Vedasandur,PALANICHAMY C,M,48,GEN,PMK,469,11,480,246548,198558,10,0,OTHERS
2361,2016,Tamil Nadu,Vedasandur,SIVARANJANI S,F,29,GEN,IJK,476,1,477,246548,198558,11,0,NDA
2362,2016,Tamil Nadu,Vedasandur,PALANISAMY A,M,50,GEN,IND,425,1,426,246548,198558,12,0,OTHERS
2363,2016,Tamil Nadu,Vedasandur,MANI P,M,48,GEN,KMDK,272,0,272,246548,198558,13,0,OTHERS
2364,2016,Tamil Nadu,Vedasandur,JAYANTHI P,F,35,SC,CPI(ML)(L),220,1,221,246548,198558,14,0,OTHERS
2365,2016,Tamil Nadu,Vedasandur,MANEESHANKAR M.G,M,41,GEN,RSPS,213,1,214,246548,198558,15,0,OTHERS
2366,2016,Tamil Nadu,Vedasandur,KANNAN P,M,45,GEN,IND,200,0,200,246548,198558,16,0,OTHERS
2367,2016,Tamil Nadu,Aravakurichi,ARAVINTH .G,M,33,GEN,NTK,,,,,,,0,OTHERS
2368,2016,Tamil Nadu,Aravakurichi,SYED ABUTHAHIR .T.M,M,32,GEN,IND,,,,,,,0,OTHERS
2369,2016,Tamil Nadu,Aravakurichi,BALASUBRAMANI .K,M,34,GEN,IND,,,,,,,0,OTHERS
2370,2016,Tamil Nadu,Aravakurichi,THIRUKKUMAR .V,M,49,SC,IND,,,,,,,0,OTHERS
2371,2016,Tamil Nadu,Aravakurichi,MANIVASAGAM .R,M,49,SC,IND,,,,,,,0,OTHERS
2372,2016,Tamil Nadu,Aravakurichi,PRABAKARAN .T,M,28,GEN,IND,,,,,,,0,OTHERS
2373,2016,Tamil Nadu,Aravakurichi,PALANISAMY .K,M,44,GEN,IND,,,,,,,0,OTHERS
2374,2016,Tamil Nadu,Aravakurichi,PALLANISHAMY .K.C,M,81,GEN,DMK,,,,,,,0,DMK
2375,2016,Tamil Nadu,Aravakurichi,BASKAR .P,M,45,GEN,IND,,,,,,,0,OTHERS
2376,2016,Tamil Nadu,Aravakurichi,MARIAPPAN .M,M,36,SC,TMMK,,,,,,,0,OTHERS
2377,2016,Tamil Nadu,Aravakurichi,KANNAN .R,M,47,GEN,IND,,,,,,,0,OTHERS
2378,2016,Tamil Nadu,Aravakurichi,MUTHUKUMAR .G,M,43,GEN,IND,,,,,,,0,OTHERS
2379,2016,Tamil Nadu,Aravakurichi,MOHAMED MIRZA .R,M,33,GEN,SDPI,,,,,,,0,OTHERS
2380,2016,Tamil Nadu,Aravakurichi,VEERAMANI .T,M,36,GEN,IND,,,,,,,0,OTHERS
2381,2016,Tamil Nadu,Aravakurichi,DASAPRAKASH .K,M,33,GEN,IND,,,,,,,0,OTHERS
2382,2016,Tamil Nadu,Aravakurichi,KALAIYARASAN .G,M,44,GEN,MDMK,,,,,,,0,MMK
2383,2016,Tamil Nadu,Aravakurichi,None of the Above,,,,NOTA,,,,,,,0,OTHERS
2384,2016,Tamil Nadu,Aravakurichi,BASKARAN .M,M,43,GEN,PMK,,,,,,,0,OTHERS
2385,2016,Tamil Nadu,Aravakurichi,SUNDARESWARAN .M,M,35,GEN,IND,,,,,,,0,OTHERS
2386,2016,Tamil Nadu,Aravakurichi,THAMILALAGAN .A,M,29,SC,IND,,,,,,,0,OTHERS
2387,2016,Tamil Nadu,Aravakurichi,KRISHNAMOORTHY .S,M,44,GEN,IND,,,,,,,0,OTHERS
2388,2016,Tamil Nadu,Aravakurichi,PUKKARANDI .V,M,54,SC,BSP,,,,,,,0,OTHERS
2389,2016,Tamil Nadu,Aravakurichi,SENTHILBALAJI .V,M,41,GEN,ADMK,,,,,,0,0,AIADMK
2390,2016,Tamil Nadu,Aravakurichi,SENTHILKUMAR .N,M,39,GEN,IND,,,,,,,0,OTHERS
2391,2016,Tamil Nadu,Aravakurichi,PRABHU C.S,M,32,GEN,IJK,,,,,,,0,NDA
2392,2016,Tamil Nadu,Aravakurichi,NATARAJAN. R,M,57,GEN,KMDK,,,,,,,0,OTHERS
2393,2016,Tamil Nadu,Aravakurichi,NOYYAL M.RAMASAMY,M,45,GEN,IND,,,,,,,0,OTHERS
2394,2016,Tamil Nadu,Aravakurichi,KARTHIKEYAN .M,M,42,GEN,IND,,,,,,,0,OTHERS
2395,2016,Tamil Nadu,Aravakurichi,VIGNESHWARAN .M,M,28,SC,IND,,,,,,,0,OTHERS
2396,2016,Tamil Nadu,Aravakurichi,RAVI .S.P,M,31,GEN,IND,,,,,,,0,OTHERS
2397,2016,Tamil Nadu,Aravakurichi,MAGUDEESWARAN .K,M,35,GEN,IND,,,,,,,0,OTHERS
2398,2016,Tamil Nadu,Aravakurichi,RAJESH KUMAR .P,M,29,SC,PPIS,,,,,,,0,OTHERS
2399,2016,Tamil Nadu,Aravakurichi,SUBRAMANI .V,M,49,GEN,GOKMK,,,,,,,0,OTHERS
2400,2016,Tamil Nadu,Aravakurichi,PALANISAMY .P,M,52,GEN,IND,,,,,,,0,OTHERS
2401,2016,Tamil Nadu,Aravakurichi,SASIKUMAR .M,M,40,SC,IND,,,,,,,0,OTHERS
2402,2016,Tamil Nadu,Aravakurichi,PITCHAIMUTHU .T,M,41,GEN,IND,,,,,,,0,OTHERS
2403,2016,Tamil Nadu,Aravakurichi,SAMPATH .S,M,40,GEN,IND,,,,,,,0,OTHERS
2404,2016,Tamil Nadu,Karur,VIJAYABHASKAR .M.R,M,51,GEN,ADMK,81247,689,81936,232072,186813,1,1,AIADMK
2405,2016,Tamil Nadu,Karur,SUBRAMANIAN .BANK .K,M,63,GEN,INC,80352,1143,81495,232072,186813,2,0,DMK
2406,2016,Tamil Nadu,Karur,RAVI .A,M,51,GEN,DMDK,6425,66,6491,232072,186813,3,0,MMK
2407,2016,Tamil Nadu,Karur,SIVASAAMI .K,M,45,GEN,BJP,3973,22,3995,232072,186813,4,0,NDA
2408,2016,Tamil Nadu,Karur,None of the Above,,,,NOTA,3567,28,3595,232072,186813,5,0,OTHERS
2409,2016,Tamil Nadu,Karur,NANMAARAN .SELVA,M,33,GEN,NTK,2948,20,2968,232072,186813,6,0,OTHERS
2410,2016,Tamil Nadu,Karur,SHANMUGAM .M,M,53,GEN,KMDK,1540,12,1552,232072,186813,7,0,OTHERS
2411,2016,Tamil Nadu,Karur,MURUGESAN .M,M,40,GEN,PMK,1367,9,1376,232072,186813,8,0,OTHERS
2412,2016,Tamil Nadu,Karur,IMTHIYAZ RIZVI .N,M,38,GEN,GMI,421,0,421,232072,186813,9,0,OTHERS
2413,2016,Tamil Nadu,Karur,BOOPATHI .R,M,34,GEN,BSP,412,1,413,232072,186813,10,0,OTHERS
2414,2016,Tamil Nadu,Karur,RAJADURAI .P,M,34,GEN,IND,360,0,360,232072,186813,11,0,OTHERS
2415,2016,Tamil Nadu,Karur,VIJAY .J,M,37,GEN,IND,358,0,358,232072,186813,12,0,OTHERS
2416,2016,Tamil Nadu,Karur,SARAVANAN .R,M,44,SC,IND,344,0,344,232072,186813,13,0,OTHERS
2417,2016,Tamil Nadu,Karur,SUBRAMANI .K,M,58,GEN,IND,304,0,304,232072,186813,14,0,OTHERS
2418,2016,Tamil Nadu,Karur,CHAKRAVARTHY.S,M,28,GEN,IND,196,2,198,232072,186813,15,0,OTHERS
2419,2016,Tamil Nadu,Karur,ULAGANATHAN .T,M,63,SC,IND,149,0,149,232072,186813,16,0,OTHERS
2420,2016,Tamil Nadu,Karur,VENKATACHALAM .P,M,40,GEN,IND,143,0,143,232072,186813,17,0,OTHERS
2421,2016,Tamil Nadu,Karur,MAHENDRAN .T,M,40,GEN,IND,140,0,140,232072,186813,18,0,OTHERS
2422,2016,Tamil Nadu,Karur,SARAVANAN .R,M,28,GEN,IND,140,0,140,232072,186813,18,0,OTHERS
2423,2016,Tamil Nadu,Karur,VINOTHKUMAR .G,M,31,GEN,IND,124,0,124,232072,186813,20,0,OTHERS
2424,2016,Tamil Nadu,Karur,RAJENDIRAN .M,M,28,GEN,IND,119,0,119,232072,186813,21,0,OTHERS
2425,2016,Tamil Nadu,Karur,VELUSAMY .S.M,M,33,SC,GPI,108,1,109,232072,186813,22,0,OTHERS
2426,2016,Tamil Nadu,Karur,ARUMUGAM .S.K,M,53,GEN,IND,83,0,83,232072,186813,23,0,OTHERS
2427,2016,Tamil Nadu,Krishnarayapuram,"GEETHA , M.",F,43,SC,ADMK,83671,306,83977,203049,168559,1,1,AIADMK
2428,2016,Tamil Nadu,Krishnarayapuram,"AIYYAR , V. K.",M,53,SC,PT,47922,754,48676,203049,168559,2,0,OTHERS
2429,2016,Tamil Nadu,Krishnarayapuram,"SIVANANTHAM , K.",M,51,SC,TMC(M),9970,73,10043,203049,168559,3,0,MMK
2430,2016,Tamil Nadu,Krishnarayapuram,"NAVEENKUMAR , P.",M,27,SC,BJP,5640,33,5673,203049,168559,4,0,NDA
2431,2016,Tamil Nadu,Krishnarayapuram,"PAGALAVAN , M.",M,29,SC,IND,5152,1,5153,203049,168559,5,0,OTHERS
2432,2016,Tamil Nadu,Krishnarayapuram,None of the Above,,,,NOTA,4711,31,4742,203049,168559,6,0,OTHERS
2433,2016,Tamil Nadu,Krishnarayapuram,"THAVAMANI , P.",F,38,SC,NTK,1993,31,2024,203049,168559,7,0,OTHERS
2434,2016,Tamil Nadu,Krishnarayapuram,"MURUGAN , M.",M,37,SC,KMDK,1554,8,1562,203049,168559,8,0,OTHERS
2435,2016,Tamil Nadu,Krishnarayapuram,"SATHIS KUMAR , C.",M,26,SC,IND,1401,0,1401,203049,168559,9,0,OTHERS
2436,2016,Tamil Nadu,Krishnarayapuram,"ELAVALAGAN , L.",M,29,SC,IND,1385,0,1385,203049,168559,10,0,OTHERS
2437,2016,Tamil Nadu,Krishnarayapuram,"PANDIYAN , M.",M,45,SC,PMK,1322,5,1327,203049,168559,11,0,OTHERS
2438,2016,Tamil Nadu,Krishnarayapuram,"KANNAN , S.",M,31,SC,GPI,769,0,769,203049,168559,12,0,OTHERS
2439,2016,Tamil Nadu,Krishnarayapuram,"SENTHILKUMAR , V.",M,39,SC,IND,675,0,675,203049,168559,13,0,OTHERS
2440,2016,Tamil Nadu,Krishnarayapuram,"MURUGESAN , R.",M,41,SC,BSP,646,0,646,203049,168559,14,0,OTHERS
2441,2016,Tamil Nadu,Krishnarayapuram,"ARIVALAGAN , A.",M,63,SC,IND,506,0,506,203049,168559,15,0,OTHERS
2442,2016,Tamil Nadu,Kulithalai,RAMAR .E,M,65,GEN,DMK,89196,727,89923,208870,184076,1,1,DMK
2443,2016,Tamil Nadu,Kulithalai,CHANDRASEKARAN .R,M,58,GEN,ADMK,77768,259,78027,208870,184076,2,0,AIADMK
2444,2016,Tamil Nadu,Kulithalai,JAMUNA THANGAVEL,F,46,GEN,DMDK,6691,35,6726,208870,184076,3,0,MMK
2445,2016,Tamil Nadu,Kulithalai,None of the Above,,,,NOTA,1898,8,1906,208870,184076,4,0,OTHERS
2446,2016,Tamil Nadu,Kulithalai,SEENI .PRAKASU,M,41,GEN,NTK,1633,10,1643,208870,184076,5,0,OTHERS
2447,2016,Tamil Nadu,Kulithalai,SHATHAKATHULLA .N.K.N,M,53,GEN,BJP,1434,3,1437,208870,184076,6,0,NDA
2448,2016,Tamil Nadu,Kulithalai,CHANDRASEKARAN .T,M,39,GEN,IND,1031,0,1031,208870,184076,7,0,OTHERS
2449,2016,Tamil Nadu,Kulithalai,MARUTHAIVEERAN .V,M,50,SC,BSP,950,0,950,208870,184076,8,0,OTHERS
2450,2016,Tamil Nadu,Kulithalai,BALASUBRAMANI .S,M,25,GEN,PMK,866,4,870,208870,184076,9,0,OTHERS
2451,2016,Tamil Nadu,Kulithalai,JEGANATHAN .M,M,47,GEN,IND,554,0,554,208870,184076,10,0,OTHERS
2452,2016,Tamil Nadu,Kulithalai,SELVAM .R,M,46,GEN,IND,449,0,449,208870,184076,11,0,OTHERS
2453,2016,Tamil Nadu,Kulithalai,SANKAMADAI ASHOK KUMAR .S,M,38,GEN,KMDK,233,0,233,208870,184076,12,0,OTHERS
2454,2016,Tamil Nadu,Kulithalai,CHANDRAN .S,M,30,SC,TMMK,171,1,172,208870,184076,13,0,OTHERS
2455,2016,Tamil Nadu,Kulithalai,SIVA @ SIVAPERUMAL,M,33,SC,PPIS,154,1,155,208870,184076,14,0,OTHERS
2456,2016,Tamil Nadu,Manapparai,CHANDRASEKAR R,M,49,GEN,ADMK,91133,266,91399,262415,205956,1,1,AIADMK
2457,2016,Tamil Nadu,Manapparai,MOHAMED NIZAM M A,M,45,GEN,IUML,72118,1004,73122,262415,205956,2,0,DMK
2458,2016,Tamil Nadu,Manapparai,KRISHNA GOPAL P,M,46,GEN,DMDK,26234,82,26316,262415,205956,3,0,MMK
2459,2016,Tamil Nadu,Manapparai,SENTHIL DEEPAK C,M,42,GEN,BJP,4126,28,4154,262415,205956,4,0,NDA
2460,2016,Tamil Nadu,Manapparai,None of the Above,,,,NOTA,3355,9,3364,262415,205956,5,0,OTHERS
2461,2016,Tamil Nadu,Manapparai,MOHAIDEEN BASHA J,M,46,GEN,IND,2391,1,2392,262415,205956,6,0,OTHERS
2462,2016,Tamil Nadu,Manapparai,ARUNAGIRI M,M,26,GEN,NTK,1830,19,1849,262415,205956,7,0,OTHERS
2463,2016,Tamil Nadu,Manapparai,LEEMA SIVAKUMAR A,F,41,GEN,PMK,818,8,826,262415,205956,8,0,OTHERS
2464,2016,Tamil Nadu,Manapparai,MANIVEL P,M,53,GEN,AIFB(S),736,0,736,262415,205956,9,0,OTHERS
2465,2016,Tamil Nadu,Manapparai,MURUGESAN P,M,41,GEN,IND,525,0,525,262415,205956,10,0,OTHERS
2466,2016,Tamil Nadu,Manapparai,PANDIAN V,M,48,GEN,ETMK,464,0,464,262415,205956,11,0,OTHERS
2467,2016,Tamil Nadu,Manapparai,SUBRAMANIYAN P,M,51,SC,IND,307,1,308,262415,205956,12,0,OTHERS
2468,2016,Tamil Nadu,Manapparai,PUSPA HENRY RAJ S,M,43,GEN,PPIS,303,5,308,262415,205956,12,0,OTHERS
2469,2016,Tamil Nadu,Manapparai,PERUMAL R,M,43,GEN,AMMK,193,0,193,262415,205956,14,0,OTHERS
2470,2016,Tamil Nadu,Srirangam,VALARMATHI.S,F,50,GEN,ADMK,107988,412,108400,283355,225389,1,1,AIADMK
2471,2016,Tamil Nadu,Srirangam,PALANIYANDI.M,M,49,GEN,DMK,92801,1190,93991,283355,225389,2,0,DMK
2472,2016,Tamil Nadu,Srirangam,RAJESHKUMAR.A,M,42,GEN,BJP,5943,45,5988,283355,225389,3,0,NDA
2473,2016,Tamil Nadu,Srirangam,PUSHPAM.V,F,56,GEN,CPI,5599,47,5646,283355,225389,4,0,MMK
2474,2016,Tamil Nadu,Srirangam,None of the Above,,,,NOTA,4084,26,4110,283355,225389,5,0,OTHERS
2475,2016,Tamil Nadu,Srirangam,RAJAMANICKAM.V,M,27,GEN,NTK,3087,8,3095,283355,225389,6,0,OTHERS
2476,2016,Tamil Nadu,Srirangam,UMAMAHESHWARI.S,F,32,GEN,PMK,1534,14,1548,283355,225389,7,0,OTHERS
2477,2016,Tamil Nadu,Srirangam,RAJENDRAN.PS,M,52,SC,TMMK,791,0,791,283355,225389,8,0,OTHERS
2478,2016,Tamil Nadu,Srirangam,PACKIARAJ.S,M,37,SC,IND,337,0,337,283355,225389,9,0,OTHERS
2479,2016,Tamil Nadu,Srirangam,SETTU.S.M.,M,35,SC,IND,294,2,296,283355,225389,10,0,OTHERS
2480,2016,Tamil Nadu,Srirangam,RAVI.P,M,61,GEN,IND,271,2,273,283355,225389,11,0,OTHERS
2481,2016,Tamil Nadu,Srirangam,VEERAMALAI.A,M,44,GEN,IND,233,0,233,283355,225389,12,0,OTHERS
2482,2016,Tamil Nadu,Srirangam,PERIYASAMY.A,M,55,SC,BSP,214,0,214,283355,225389,13,0,OTHERS
2483,2016,Tamil Nadu,Srirangam,PERIYASAMY.M,M,47,GEN,IND,167,1,168,283355,225389,14,0,OTHERS
2484,2016,Tamil Nadu,Srirangam,RAVICHANDRAN.P,M,44,GEN,IND,152,0,152,283355,225389,15,0,OTHERS
2485,2016,Tamil Nadu,Srirangam,"GNANASEKARAN,M",M,35,GEN,KMDK,146,1,147,283355,225389,16,0,OTHERS
2486,2016,Tamil Nadu,Tiruchirappalli (West),NEHRU.K.N,M,63,GEN,DMK,90803,1246,92049,254751,179423,1,1,DMK
2487,2016,Tamil Nadu,Tiruchirappalli (West),MANOHARAN.R,M,60,GEN,ADMK,63202,432,63634,254751,179423,2,0,AIADMK
2488,2016,Tamil Nadu,Tiruchirappalli (West),JOSEPH JERALD.A,M,48,GEN,DMDK,11372,97,11469,254751,179423,3,0,MMK
2489,2016,Tamil Nadu,Tiruchirappalli (West),None of the Above,,,,NOTA,4062,38,4100,254751,179423,4,0,OTHERS
2490,2016,Tamil Nadu,Tiruchirappalli (West),MANOHARAN.SETHU,M,53,GEN,NTK,3057,23,3080,254751,179423,5,0,OTHERS
2491,2016,Tamil Nadu,Tiruchirappalli (West),VIJAYARAGHAVAN.K,M,40,GEN,PMK,1754,26,1780,254751,179423,6,0,OTHERS
2492,2016,Tamil Nadu,Tiruchirappalli (West),SATHEESHKUMAR.P,M,45,GEN,IJK,1007,5,1012,254751,179423,7,0,NDA
2493,2016,Tamil Nadu,Tiruchirappalli (West),JAMAL MOHAMED.Y,M,39,GEN,WPOI,914,2,916,254751,179423,8,0,OTHERS
2494,2016,Tamil Nadu,Tiruchirappalli (West),SANGAPAL.M,M,46,SC,BSP,356,0,356,254751,179423,9,0,OTHERS
2495,2016,Tamil Nadu,Tiruchirappalli (West),SELVAKUMAR.M,M,30,GEN,GMI,234,1,235,254751,179423,10,0,OTHERS
2496,2016,Tamil Nadu,Tiruchirappalli (West),VASUDEVAN.K,M,27,GEN,IND,211,0,211,254751,179423,11,0,OTHERS
2497,2016,Tamil Nadu,Tiruchirappalli (West),MANOHAR.R,M,46,GEN,IND,176,0,176,254751,179423,12,0,OTHERS
2498,2016,Tamil Nadu,Tiruchirappalli (West),GOVINDARAJAN.S,M,65,GEN,IND,118,0,118,254751,179423,13,0,OTHERS
2499,2016,Tamil Nadu,Tiruchirappalli (West),RAGHAVAN.R,M,59,GEN,IND,107,0,107,254751,179423,14,0,OTHERS
2500,2016,Tamil Nadu,Tiruchirappalli (West),KAMALRAJ.P,M,27,GEN,IND,100,1,101,254751,179423,15,0,OTHERS
2501,2016,Tamil Nadu,Tiruchirappalli (West),KARTHIK.B,M,29,GEN,IND,79,0,79,254751,179423,16,0,OTHERS
2502,2016,Tamil Nadu,Tiruchirappalli (East),NATARAJAN .N.,M,66,GEN,ADMK,79372,566,79938,242482,166985,1,1,AIADMK
2503,2016,Tamil Nadu,Tiruchirappalli (East),JEROME AROCKIARAJ .G.,M,53,GEN,INC,57044,1000,58044,242482,166985,2,0,DMK
2504,2016,Tamil Nadu,Tiruchirappalli (East),DR. ROHAIYAAH SHAIK MOHAMED,F,44,GEN,MDMK,9604,90,9694,242482,166985,3,0,MMK
2505,2016,Tamil Nadu,Tiruchirappalli (East),RAJAIYAN .T.,M,58,GEN,BJP,7161,49,7210,242482,166985,4,0,NDA
2506,2016,Tamil Nadu,Tiruchirappalli (East),None of the Above,,,,NOTA,4292,37,4329,242482,166985,5,0,OTHERS
2507,2016,Tamil Nadu,Tiruchirappalli (East),PRABU .R.,M,36,GEN,NTK,3998,35,4033,242482,166985,6,0,OTHERS
2508,2016,Tamil Nadu,Tiruchirappalli (East),SRIDHAR .B.,M,51,GEN,PMK,1844,22,1866,242482,166985,7,0,OTHERS
2509,2016,Tamil Nadu,Tiruchirappalli (East),RAJA .K.,M,32,GEN,TAVK,482,1,483,242482,166985,8,0,OTHERS
2510,2016,Tamil Nadu,Tiruchirappalli (East),SRINIVASAN .G.,M,40,GEN,IND,293,0,293,242482,166985,9,0,OTHERS
2511,2016,Tamil Nadu,Tiruchirappalli (East),JAIKUMAR .N.,M,37,GEN,NCP,277,3,280,242482,166985,10,0,OTHERS
2512,2016,Tamil Nadu,Tiruchirappalli (East),VENKATESAN .V.,M,26,SC,VTIP,182,1,183,242482,166985,11,0,OTHERS
2513,2016,Tamil Nadu,Tiruchirappalli (East),ROBERT CHRISTY .J.,M,52,GEN,PPIS,161,1,162,242482,166985,12,0,OTHERS
2514,2016,Tamil Nadu,Tiruchirappalli (East),SARAVANA KUMAR .K.,M,32,GEN,IND,161,0,161,242482,166985,13,0,OTHERS
2515,2016,Tamil Nadu,Tiruchirappalli (East),JAYANTHI MALA .S.,F,33,SC,RPI,106,0,106,242482,166985,14,0,OTHERS
2516,2016,Tamil Nadu,Tiruchirappalli (East),RAMNATH RAJAN .P.,M,53,GEN,IND,104,0,104,242482,166985,15,0,OTHERS
2517,2016,Tamil Nadu,Tiruchirappalli (East),GANESAN .M.,M,34,GEN,IND,99,0,99,242482,166985,16,0,OTHERS
2518,2016,Tamil Nadu,Thiruverumbur,ANBIL MAHESH POYYAMOZHI,M,38,GEN,DMK,84724,1226,85950,267001,182968,1,1,DMK
2519,2016,Tamil Nadu,Thiruverumbur,KALAICHELVAN.D,M,58,GEN,ADMK,68854,401,69255,267001,182968,2,0,AIADMK
2520,2016,Tamil Nadu,Thiruverumbur,SENTHILKUMAR.S,M,48,GEN,DMDK,13034,121,13155,267001,182968,3,0,MMK
2521,2016,Tamil Nadu,Thiruverumbur,CHOLASOORAN V,M,35,GEN,NTK,3329,24,3353,267001,182968,4,0,OTHERS
2522,2016,Tamil Nadu,Thiruverumbur,CHITTIBABU E,M,40,GEN,BJP,3125,19,3144,267001,182968,5,0,NDA
2523,2016,Tamil Nadu,Thiruverumbur,None of the Above,,,,NOTA,2649,27,2676,267001,182968,6,0,OTHERS
2524,2016,Tamil Nadu,Thiruverumbur,DILIPKUMAR.K,M,32,GEN,PMK,1475,23,1498,267001,182968,7,0,OTHERS
2525,2016,Tamil Nadu,Thiruverumbur,SAMSUDEEN S,M,51,GEN,SDPI,809,0,809,267001,182968,8,0,OTHERS
2526,2016,Tamil Nadu,Thiruverumbur,SELVAKUMAR.M,M,27,GEN,IND,463,0,463,267001,182968,9,0,OTHERS
2527,2016,Tamil Nadu,Thiruverumbur,SATHISH KUMAR.P,M,30,GEN,IND,446,0,446,267001,182968,10,0,OTHERS
2528,2016,Tamil Nadu,Thiruverumbur,SYED MOHAMED ABUTHAGER.I,M,38,GEN,IND,385,0,385,267001,182968,11,0,OTHERS
2529,2016,Tamil Nadu,Thiruverumbur,SACHITHANANTHAM.K,M,53,SC,BSP,331,0,331,267001,182968,12,0,OTHERS
2530,2016,Tamil Nadu,Thiruverumbur,KALAISELVAN.K,M,53,GEN,IND,286,0,286,267001,182968,13,0,OTHERS
2531,2016,Tamil Nadu,Thiruverumbur,LARANCE Y,M,41,GEN,ICF,243,7,250,267001,182968,14,0,OTHERS
2532,2016,Tamil Nadu,Thiruverumbur,PALANIMANICKAM.A.G,M,40,GEN,AIFB,212,1,213,267001,182968,15,0,OTHERS
2533,2016,Tamil Nadu,Thiruverumbur,RAMESH.K,M,43,SC,TMMK,163,1,164,267001,182968,16,0,OTHERS
2534,2016,Tamil Nadu,Thiruverumbur,SATHISKUMAR.S,M,32,GEN,GMI,138,1,139,267001,182968,17,0,OTHERS
2535,2016,Tamil Nadu,Thiruverumbur,SHAKUL HAMEED.S,M,41,GEN,WPOI,130,0,130,267001,182968,18,0,OTHERS
2536,2016,Tamil Nadu,Thiruverumbur,JAGADEESAN.N.B,M,32,GEN,VTIP,123,1,124,267001,182968,19,0,OTHERS
2537,2016,Tamil Nadu,Thiruverumbur,PRIYA.R,F,35,SC,IND,75,0,75,267001,182968,20,0,OTHERS
2538,2016,Tamil Nadu,Thiruverumbur,RAMACHANDRAN. R,M,65,GEN,IND,71,0,71,267001,182968,21,0,OTHERS
2539,2016,Tamil Nadu,Thiruverumbur,RAJU.N,M,55,SC,IND,51,0,51,267001,182968,22,0,OTHERS
2540,2016,Tamil Nadu,Lalgudi,SOUNDARAPANDIAN A,M,51,GEN,DMK,77141,805,77946,203917,166554,1,1,DMK
2541,2016,Tamil Nadu,Lalgudi,VIJAYAMURTHY M,M,59,GEN,ADMK,73899,210,74109,203917,166554,2,0,AIADMK
2542,2016,Tamil Nadu,Lalgudi,JAYASEELAN M,M,49,GEN,CPM,6742,42,6784,203917,166554,3,0,OTHERS
2543,2016,Tamil Nadu,Lalgudi,None of the Above,,,,NOTA,1941,12,1953,203917,166554,4,0,OTHERS
2544,2016,Tamil Nadu,Lalgudi,SAMPATH P,M,35,GEN,NTK,1511,10,1521,203917,166554,5,0,OTHERS
2545,2016,Tamil Nadu,Lalgudi,SELVAKUMAR K,M,46,GEN,IJK,884,8,892,203917,166554,6,0,NDA
2546,2016,Tamil Nadu,Lalgudi,MURUGAVEL K,M,37,GEN,IND,766,0,766,203917,166554,7,0,OTHERS
2547,2016,Tamil Nadu,Lalgudi,UMAMAHESWARAN R,M,51,GEN,PMK,740,5,745,203917,166554,8,0,OTHERS
2548,2016,Tamil Nadu,Lalgudi,JAYACHANDRAN S,M,40,SC,IND,504,0,504,203917,166554,9,0,OTHERS
2549,2016,Tamil Nadu,Lalgudi,JEYAKUMAR A,M,51,SC,IND,381,0,381,203917,166554,10,0,OTHERS
2550,2016,Tamil Nadu,Lalgudi,KARTHIK S,M,27,GEN,SHS,294,0,294,203917,166554,11,0,OTHERS
2551,2016,Tamil Nadu,Lalgudi,CITRARASU B,M,49,GEN,AIFB,188,0,188,203917,166554,12,0,OTHERS
2552,2016,Tamil Nadu,Lalgudi,THANGAMANI K,M,72,GEN,IND,137,0,137,203917,166554,13,0,OTHERS
2553,2016,Tamil Nadu,Lalgudi,SOUNDARAPANDIAN D,M,27,SC,IND,113,1,114,203917,166554,14,0,OTHERS
2554,2016,Tamil Nadu,Lalgudi,CHINNASAMY V,M,61,GEN,IND,113,1,114,203917,166554,14,0,OTHERS
2555,2016,Tamil Nadu,Lalgudi,LAWRENCE S,M,60,GEN,GMI,104,2,106,203917,166554,16,0,OTHERS
2556,2016,Tamil Nadu,Manachanallur,PARAMESWARI. M,F,37,GEN,ADMK,82772,311,83083,219337,179968,1,1,AIADMK
2557,2016,Tamil Nadu,Manachanallur,GANESAN. S,M,54,GEN,DMK,74605,956,75561,219337,179968,2,0,DMK
2558,2016,Tamil Nadu,Manachanallur,BABU. M,M,43,GEN,DMDK,8156,37,8193,219337,179968,3,0,MMK
2559,2016,Tamil Nadu,Manachanallur,ARAVIND. S,M,41,GEN,BJP,3645,17,3662,219337,179968,4,0,NDA
2560,2016,Tamil Nadu,Manachanallur,None of the Above,,,,NOTA,2256,18,2274,219337,179968,5,0,OTHERS
2561,2016,Tamil Nadu,Manachanallur,MANIKANDAN. R,M,28,GEN,NTK,1688,16,1704,219337,179968,6,0,OTHERS
2562,2016,Tamil Nadu,Manachanallur,PRINCE. M,M,31,GEN,PMK,1197,15,1212,219337,179968,7,0,OTHERS
2563,2016,Tamil Nadu,Manachanallur,GANESAN. P,M,53,SC,BSP,894,5,899,219337,179968,8,0,OTHERS
2564,2016,Tamil Nadu,Manachanallur,GNANAMANI. S,M,32,GEN,IND,652,1,653,219337,179968,9,0,OTHERS
2565,2016,Tamil Nadu,Manachanallur,VIJAYAKUMAR. K,M,29,GEN,IND,428,1,429,219337,179968,10,0,OTHERS
2566,2016,Tamil Nadu,Manachanallur,KARUNAKARAN. S,M,44,GEN,IND,380,0,380,219337,179968,11,0,OTHERS
2567,2016,Tamil Nadu,Manachanallur,MAHALINGAM. S,M,44,GEN,UCPI,353,2,355,219337,179968,12,0,OTHERS
