year,statename,lcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance,
2011,Tamil Nadu,Radhapuram,JESUPANI VAZHAN,M,42,GEN,IND,2715,1,2716,195099,138694,6,0,OTHERS,
2011,Tamil Nadu,Radhapuram,R.SHANTHI RAGAVAN,F,47,GEN,BJP,5291,14,5305,195099,138694,5,0,OTHERS,
2011,Tamil Nadu,Radhapuram,M.VIJAYA KUMAR,M,32,GEN,IND,6154,0,6154,195099,138694,4,0,OTHERS,
2011,Tamil Nadu,Radhapuram,N.NALLAKANNU,M,37,GEN,JMM,6332,4,6336,195099,138694,3,0,OTHERS,
2011,Tamil Nadu,Radhapuram,"P.VELDURAI,",M,61,GEN,INC,45437,160,45597,195099,138694,2,0,DMK,
2011,Tamil Nadu,Radhapuram,S.MICHAEL RAYAPPAN,M,48,GEN,DMDK,67051,21,67072,195099,138694,1,1,AIADMK,
2011,Tamil Nadu,Kanniyakumari,VETTI VELAYUTHA PERUMAL.P,M,51,GEN,ABHM,734,0,734,237865,180206,4,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,GANDHI.M.R,M,65,GEN,BJP,20015,79,20094,237865,180206,3,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,SURESH RAJAN.N,M,47,GEN,DMK,68484,615,69099,237865,180206,2,0,DMK,
2011,Tamil Nadu,Kanniyakumari,PATCHAIMAL.K.T,M,50,GEN,AIADMK,86813,90,86903,237865,180206,1,1,AIADMK,
2011,Tamil Nadu,Kanniyakumari,SATHASIVAN.R,M,34,GEN,IND,80,0,80,237865,180206,16,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,BALAKRISHNAN.S,M,33,GEN,IND,102,0,102,237865,180206,15,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,GANDHI.C,M,40,GEN,IND,108,0,108,237865,180206,14,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,SUNDARANATHAN.Y,M,37,SC,IND,154,0,154,237865,180206,13,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,RAMASWAMY.K,M,58,GEN,IND,159,0,159,237865,180206,12,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,PATCHAIMAL.Y,M,66,GEN,IND,165,2,167,237865,180206,11,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,VADIVELPILLAI.S,M,34,GEN,IND,198,0,198,237865,180206,10,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,SURESH ANANTH.P,M,41,GEN,BSP,416,2,418,237865,180206,9,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,RAJESH.K,M,35,GEN,IND,459,0,459,237865,180206,8,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,VASU.S,M,40,GEN,IND,461,0,461,237865,180206,7,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,RAMANATHAN.K.S,M,43,GEN,IND,531,1,532,237865,180206,6,0,OTHERS,
2011,Tamil Nadu,Kanniyakumari,MANIK PRABHU,M,30,GEN,IND,538,0,538,237865,180206,5,0,OTHERS,
2011,Tamil Nadu,Saidapet,DELLIBABU. DHA.LO,M,33,GEN,IND,56,0,56,219038,154225,19,0,OTHERS,
2011,Tamil Nadu,Saidapet,SATHYANARAYANAN.V,M,64,GEN,IND,63,0,63,219038,154225,18,0,OTHERS,
2011,Tamil Nadu,Saidapet,ANANTHAKUMAR.G,M,36,SC,IND,76,0,76,219038,154225,17,0,OTHERS,
2011,Tamil Nadu,Saidapet,MANIMARAN.S,M,41,GEN,IND,77,0,77,219038,154225,16,0,OTHERS,
2011,Tamil Nadu,Saidapet,ANAND.S,M,38,SC,IND,81,0,81,219038,154225,15,0,OTHERS,
2011,Tamil Nadu,Saidapet,SIRAJUDEEN.A,M,35,GEN,IND,95,0,95,219038,154225,14,0,OTHERS,
2011,Tamil Nadu,Saidapet,VELMUGUAN.D,M,27,SC,IND,137,0,137,219038,154225,13,0,OTHERS,
2011,Tamil Nadu,Saidapet,BABU. J.A.K,M,56,GEN,IND,153,0,153,219038,154225,12,0,OTHERS,
2011,Tamil Nadu,Saidapet,PURUSHOTHAMAN.A.N,M,34,SC,IND,168,0,168,219038,154225,11,0,OTHERS,
2011,Tamil Nadu,Saidapet,MURALI.R,M,36,SC,IND,173,0,173,219038,154225,10,0,OTHERS,
2011,Tamil Nadu,Saidapet,SRIDHAR.P,M,42,GEN,IND,207,0,207,219038,154225,9,0,OTHERS,
2011,Tamil Nadu,Saidapet,SUDHAKAR.K,M,41,SC,IND,252,0,252,219038,154225,8,0,OTHERS,
2011,Tamil Nadu,Saidapet,RAJASEKAR.T,M,44,GEN,IND,288,0,288,219038,154225,7,0,OTHERS,
2011,Tamil Nadu,Saidapet,P.JAGADISH KUMAR,M,39,GEN,IND,380,1,381,219038,154225,6,0,OTHERS,
2011,Tamil Nadu,Saidapet,PRAGALATHAN.P.M,M,50,SC,BSP,481,0,481,219038,154225,5,0,OTHERS,
2011,Tamil Nadu,Saidapet,CHANDRASEKAR.S,M,58,GEN,MMKA,878,0,878,219038,154225,4,0,OTHERS,
2011,Tamil Nadu,Saidapet,KALIDASS.V,M,46,GEN,BJP,3014,4,3018,219038,154225,3,0,OTHERS,
2011,Tamil Nadu,Saidapet,MAGESH KUMAAR.M,M,40,GEN,DMK,67635,150,67785,219038,154225,2,0,DMK,
2011,Tamil Nadu,Saidapet,SENTHAMIZHAN.G,M,47,GEN,AIADMK,79829,27,79856,219038,154225,1,1,AIADMK,
2011,Tamil Nadu,Nagercoil,SURESH.R,M,32,GEN,ABHM,587,1,588,209685,147019,4,0,OTHERS,
2011,Tamil Nadu,Nagercoil,RAMESWARAN.S,M,35,GEN,IND,68,0,68,209685,147019,12,0,OTHERS,
2011,Tamil Nadu,Nagercoil,ESAKKIMUTHU.N,M,30,SC,IND,82,0,82,209685,147019,11,0,OTHERS,
2011,Tamil Nadu,Nagercoil,KRISHNAN.R,M,44,GEN,IND,88,0,88,209685,147019,10,0,OTHERS,
2011,Tamil Nadu,Nagercoil,PECHIMUTHU.E,M,35,GEN,IND,149,0,149,209685,147019,9,0,OTHERS,
2011,Tamil Nadu,Nagercoil,NAGOOR MEERAN PEER MOHAMED.U,M,50,GEN,IND,225,0,225,209685,147019,8,0,OTHERS,
2011,Tamil Nadu,Nagercoil,SURESH.S,M,35,GEN,BSP,377,1,378,209685,147019,7,0,OTHERS,
2011,Tamil Nadu,Nagercoil,DHANARAJ.V,M,38,GEN,IND,407,0,407,209685,147019,6,0,OTHERS,
2011,Tamil Nadu,Nagercoil,MAHESH.R,M,36,GEN,IND,500,0,500,209685,147019,5,0,OTHERS,
2011,Tamil Nadu,Nagercoil,RADHAKRISHNAN.PON,M,59,GEN,BJP,33494,129,33623,209685,147019,3,0,OTHERS,
2011,Tamil Nadu,Nagercoil,MAHESH.R,M,45,GEN,DMK,51605,487,52092,209685,147019,2,0,DMK,
2011,Tamil Nadu,Nagercoil,NANJIL MURUGESAN.A,M,44,GEN,AIADMK,58771,48,58819,209685,147019,1,1,AIADMK,
2011,Tamil Nadu,Colachal,SELVARAJ.M,M,40,GEN,ABHM,438,0,438,226321,145488,8,0,OTHERS,
2011,Tamil Nadu,Colachal,VARKEES THARUMA RAJ.G,M,59,GEN,IND,1262,0,1262,226321,145488,5,0,OTHERS,
2011,Tamil Nadu,Colachal,ANTHONY MUTHU.S.M,M,46,GEN,CPI(ML)(L),1564,2,1566,226321,145488,4,0,OTHERS,
2011,Tamil Nadu,Colachal,RAMESH.P,M,45,GEN,BJP,35693,85,35778,226321,145488,3,0,OTHERS,
2011,Tamil Nadu,Colachal,LARENCE.P,M,53,GEN,AIADMK,46574,33,46607,226321,145488,2,0,AIADMK,
2011,Tamil Nadu,Colachal,PRINCE.J.G,M,54,GEN,INC,57879,549,58428,226321,145488,1,1,DMK,
2011,Tamil Nadu,Colachal,KATHIRESAN.V,M,35,SC,IND,537,0,537,226321,145488,7,0,OTHERS,
2011,Tamil Nadu,Colachal,ABU THAHIR.A.P,M,49,GEN,BSP,872,0,872,226321,145488,6,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,S.DURAI RAJ,M,36,GEN,ABHM,598,0,598,206399,144362,8,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,C.SURESH KUMAR,M,35,SC,IND,133,0,133,206399,144362,13,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,C.GILBERT RAJ,M,28,GEN,IND,153,0,153,206399,144362,12,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,P.RAMESH BABU,M,33,GEN,IND,283,0,283,206399,144362,11,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,S.VIJAYA RAJ,M,51,GEN,IND,319,0,319,206399,144362,10,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,R.R.NISANTH,M,36,GEN,IND,431,0,431,206399,144362,9,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,DR.C.MADHESAN,M,33,GEN,BSP,807,1,808,206399,144362,7,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,C.ROBI,M,35,GEN,IND,871,0,871,206399,144362,6,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,M.VIJAYAKUMAR,M,35,GEN,IND,1803,0,1803,206399,144362,5,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,R.S.SRIRAMAN,M,31,GEN,IND,4029,0,4029,206399,144362,4,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,G.SUJITH KUMAR,M,40,GEN,BJP,34421,70,34491,206399,144362,3,0,OTHERS,
2011,Tamil Nadu,Padmanabhapuram,S.AUSTIN,M,52,GEN,DMDK,40518,43,40561,206399,144362,2,0,AIADMK,
2011,Tamil Nadu,Padmanabhapuram,DR.PUSHPA LEELA ALBAN,F,59,GEN,DMK,59488,394,59882,206399,144362,1,1,DMK,
2011,Tamil Nadu,Vilavancode,VENKATESAN.K,M,46,GEN,ABHM,558,1,559,207644,143948,7,0,OTHERS,
2011,Tamil Nadu,Vilavancode,GNANAMUTHAN.V,M,68,GEN,IND,379,0,379,207644,143948,9,0,OTHERS,
2011,Tamil Nadu,Vilavancode,RADHA KRISHNAN.C.P,M,59,GEN,IND,498,0,498,207644,143948,8,0,OTHERS,
2011,Tamil Nadu,Vilavancode,MURUGESAN.A,M,61,GEN,IND,687,0,687,207644,143948,6,0,OTHERS,
2011,Tamil Nadu,Vilavancode,PROMOTH.B,M,30,GEN,BSP,911,0,911,207644,143948,5,0,OTHERS,
2011,Tamil Nadu,Vilavancode,WILSON.T,M,47,GEN,IND,1144,0,1144,207644,143948,4,0,OTHERS,
2011,Tamil Nadu,Vilavancode,JAYASEELAN.R,M,46,GEN,BJP,37677,86,37763,207644,143948,3,0,OTHERS,
2011,Tamil Nadu,Vilavancode,LEEMAROSE.R,F,38,GEN,CPM,38975,134,39109,207644,143948,2,0,AIADMK,
2011,Tamil Nadu,Vilavancode,VIJAYADHARANI.S,F,41,GEN,INC,62426,472,62898,207644,143948,1,1,DMK,
2011,Tamil Nadu,Killiyoor,GEORGE.R,M,44,GEN,AIADMK,29839,81,29920,213668,136544,3,0,AIADMK,
2011,Tamil Nadu,Killiyoor,CHANDRA KUMAR.T,M,39,GEN,BJP,32378,68,32446,213668,136544,2,0,OTHERS,
2011,Tamil Nadu,Killiyoor,JOHN JACOB.S,M,57,GEN,INC,56411,521,56932,213668,136544,1,1,DMK,
2011,Tamil Nadu,Killiyoor,SATHEESH.C,M,28,GEN,IND,382,0,382,213668,136544,11,0,OTHERS,
2011,Tamil Nadu,Killiyoor,DHAYALAN.G.S,M,39,GEN,BSP,468,0,468,213668,136544,10,0,OTHERS,
2011,Tamil Nadu,Killiyoor,PAUL RAJ.C.M,M,46,GEN,IND,476,0,476,213668,136544,9,0,OTHERS,
2011,Tamil Nadu,Killiyoor,BABU.P,M,41,GEN,LSP,532,1,533,213668,136544,8,0,OTHERS,
2011,Tamil Nadu,Killiyoor,THANKAMONY.C,M,52,GEN,IND,569,0,569,213668,136544,7,0,OTHERS,
2011,Tamil Nadu,Killiyoor,SOOSAI MARIAN.M,M,57,GEN,IND,1121,2,1123,213668,136544,6,0,OTHERS,
2011,Tamil Nadu,Killiyoor,JOSE BILBIN.J,M,41,GEN,IND,3452,5,3457,213668,136544,5,0,OTHERS,
2011,Tamil Nadu,Killiyoor,KUMARADAS.D,M,59,GEN,IND,10179,59,10238,213668,136544,4,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,PRABAKARAN B,M,51,GEN,JMM,235,0,235,194922,129751,11,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,PURUSHOTHAMAN G,M,53,GEN,SUCI,266,0,266,194922,129751,10,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,DEVARAJ G,M,42,GEN,IND,283,0,283,194922,129751,9,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,NARASIMHAN H,M,34,GEN,IND,387,0,387,194922,129751,8,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,NAGADASS K,M,45,SC,BSP,587,0,587,194922,129751,7,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,SARATHBABU E,M,32,SC,IND,830,0,830,194922,129751,6,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,SARADA G,F,50,GEN,IJK,958,0,958,194922,129751,5,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,RAMASWAMY K R (A) TRAFFIC RAMASWAMY,M,76,GEN,IND,1304,1,1305,194922,129751,4,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,RAVICHANDRAN K,M,45,GEN,BJP,4567,8,4575,194922,129751,3,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,CHELLAKUMAR A,M,51,GEN,INC,43366,55,43421,194922,129751,2,0,DMK,
2011,Tamil Nadu,Thiyagarayanagar,KALAIRAJAN V P,M,49,GEN,AIADMK,75859,24,75883,194922,129751,1,1,AIADMK,
2011,Tamil Nadu,Thiyagarayanagar,SUBASH BABU M,M,35,GEN,IND,62,0,62,194922,129751,19,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,SRINIVASAN M,M,30,GEN,IND,108,0,108,194922,129751,18,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,SELVAKUMAR R V,M,51,GEN,IND,109,0,109,194922,129751,17,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,CHINNADURAI P,M,33,GEN,IND,118,0,118,194922,129751,16,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,KUMAR B,M,34,GEN,IND,126,0,126,194922,129751,15,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,HARIKRISHNAN N,M,66,SC,IND,142,0,142,194922,129751,14,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,SURESH N,M,37,GEN,IND,178,0,178,194922,129751,12,0,OTHERS,
2011,Tamil Nadu,Thiyagarayanagar,SELVAKUMAR S,M,38,GEN,IND,178,0,178,194922,129751,12,0,OTHERS,
2011,Tamil Nadu,Mylapore,CHANDRA MOHAN D,M,32,SC,IND,79,0,79,215350,142882,18,0,OTHERS,
2011,Tamil Nadu,Mylapore,KADIRAVAN T,M,38,GEN,IND,80,0,80,215350,142882,17,0,OTHERS,
2011,Tamil Nadu,Mylapore,SANTHALINGAM K,M,33,GEN,IND,106,0,106,215350,142882,16,0,OTHERS,
2011,Tamil Nadu,Mylapore,FRANCIS A M,M,35,GEN,IND,136,0,136,215350,142882,15,0,OTHERS,
2011,Tamil Nadu,Mylapore,SARAVANAN B,M,32,GEN,IND,144,0,144,215350,142882,14,0,OTHERS,
2011,Tamil Nadu,Mylapore,MOHANRAJ J,M,59,GEN,JJ,167,0,167,215350,142882,13,0,OTHERS,
2011,Tamil Nadu,Mylapore,MURUGESAN V,M,44,GEN,IND,168,0,168,215350,142882,12,0,OTHERS,
2011,Tamil Nadu,Mylapore,GOPI NARAYANAN YADAV,M,55,GEN,MMKA,217,0,217,215350,142882,11,0,OTHERS,
2011,Tamil Nadu,Mylapore,RAJENDRAN P,M,39,SC,PPIS,278,0,278,215350,142882,10,0,OTHERS,
2011,Tamil Nadu,Mylapore,MOHAN S,M,61,GEN,IND,377,0,377,215350,142882,9,0,OTHERS,
2011,Tamil Nadu,Mylapore,RENGARAJAN C C,M,58,GEN,IND,437,0,437,215350,142882,8,0,OTHERS,
2011,Tamil Nadu,Mylapore,SIVAKAMI M,F,45,GEN,IND,493,0,493,215350,142882,7,0,OTHERS,
2011,Tamil Nadu,Mylapore,RAJENDIRAN J,M,60,GEN,IND,500,0,500,215350,142882,6,0,OTHERS,
2011,Tamil Nadu,Mylapore,PRAVEENKUMAR S,M,33,GEN,IND,527,0,527,215350,142882,5,0,OTHERS,
2011,Tamil Nadu,Mylapore,ASHOK RAJENDRAN R,M,27,GEN,LSP,1339,1,1340,215350,142882,4,0,OTHERS,
2011,Tamil Nadu,Mylapore,VANATHI SRINIVASAN,F,41,GEN,BJP,6907,4,6911,215350,142882,3,0,OTHERS,
2011,Tamil Nadu,Mylapore,THANGKABALU K V,M,61,GEN,INC,50817,42,50859,215350,142882,2,0,DMK,
2011,Tamil Nadu,Mylapore,RAJALAKSHMI R,F,46,GEN,AIADMK,80039,24,80063,215350,142882,1,1,AIADMK,
2011,Tamil Nadu,Velachery,DR. THAMIZHISAI SOUNDARARAJAN,F,48,GEN,BJP,7040,8,7048,227249,152364,4,0,OTHERS,
2011,Tamil Nadu,Velachery,E. SARATHBABU,M,32,SC,IND,7467,5,7472,227249,152364,3,0,OTHERS,
2011,Tamil Nadu,Velachery,JAYARAMAN M,M,47,GEN,PMK,50304,121,50425,227249,152364,2,0,DMK,
2011,Tamil Nadu,Velachery,ASHOK M.K.,M,40,GEN,AIADMK,82095,50,82145,227249,152364,1,1,AIADMK,
2011,Tamil Nadu,Velachery,S. SIVAKUMAR,M,41,GEN,IND,137,0,137,227249,152364,14,0,OTHERS,
2011,Tamil Nadu,Velachery,RAMASAMY R,M,65,SC,APM,244,0,244,227249,152364,13,0,OTHERS,
2011,Tamil Nadu,Velachery,S. KRISHNAMOORTHY,M,36,GEN,IND,291,0,291,227249,152364,12,0,OTHERS,
2011,Tamil Nadu,Velachery,M. ANBALAGAN,M,48,GEN,MMKA,316,1,317,227249,152364,11,0,OTHERS,
2011,Tamil Nadu,Velachery,S. BALAKRISHNAN,M,63,GEN,IND,335,0,335,227249,152364,10,0,OTHERS,
2011,Tamil Nadu,Velachery,C.M. VIJAYAKUMAR,M,46,SC,PB,435,0,435,227249,152364,9,0,OTHERS,
2011,Tamil Nadu,Velachery,S. JAI SHANKAR,M,40,GEN,IND,596,0,596,227249,152364,8,0,OTHERS,
2011,Tamil Nadu,Velachery,P. KARNAN,M,41,SC,BSP,658,0,658,227249,152364,7,0,OTHERS,
2011,Tamil Nadu,Velachery,K.N. SESHADRI,M,65,GEN,IJK,1036,0,1036,227249,152364,6,0,OTHERS,
2011,Tamil Nadu,Velachery,SENTHIL KUMAR ARUMUGAM,M,33,GEN,LSP,1225,0,1225,227249,152364,5,0,OTHERS,
2011,Tamil Nadu,Shozhinganallur,K. ANGAMUTHU,M,57,GEN,IND,435,0,435,357660,240583,12,0,OTHERS,
2011,Tamil Nadu,Shozhinganallur,A. KANDHASAMY,M,43,GEN,IND,453,0,453,357660,240583,11,0,OTHERS,
2011,Tamil Nadu,Shozhinganallur,J. DHAMOTHARAN,M,62,GEN,MMKA,694,0,694,357660,240583,10,0,OTHERS,
2011,Tamil Nadu,Shozhinganallur,T. SHEELA,F,43,GEN,MGRTK,708,0,708,357660,240583,9,0,OTHERS,
2011,Tamil Nadu,Shozhinganallur,M. ANBUMOZHI,M,35,SC,PB,796,0,796,357660,240583,8,0,OTHERS,
2011,Tamil Nadu,Shozhinganallur,R. RAVI,M,40,GEN,IND,1127,0,1127,357660,240583,7,0,OTHERS,
2011,Tamil Nadu,Shozhinganallur,K. NARASIMHAN,M,32,GEN,IND,1648,0,1648,357660,240583,6,0,OTHERS,
2011,Tamil Nadu,Shozhinganallur,K. SINGARAJ,M,37,GEN,IJK,1666,0,1666,357660,240583,5,0,OTHERS,
2011,Tamil Nadu,Shozhinganallur,K. UTHARAPATHI,M,61,SC,BSP,1983,0,1983,357660,240583,4,0,OTHERS,
2011,Tamil Nadu,Shozhinganallur,S. MOHANDOSS GANDHI,M,42,GEN,BJP,7275,0,7275,357660,240583,3,0,OTHERS,
2011,Tamil Nadu,Shozhinganallur,S.S. BALAJI,M,41,GEN,VCK,78381,32,78413,357660,240583,2,0,DMK,
2011,Tamil Nadu,Shozhinganallur,K.P. KANDAN,M,47,GEN,AIADMK,145373,12,145385,357660,240583,1,1,AIADMK,
2011,Tamil Nadu,Alandur,A. MANSSOOR ALI KHAN,M,48,GEN,MMKA,787,0,787,239939,168135,9,0,OTHERS,
2011,Tamil Nadu,Alandur,L. BALAJI,M,31,GEN,JMM,835,0,835,239939,168135,8,0,OTHERS,
2011,Tamil Nadu,Alandur,P.T. KANNAN,M,43,SC,BSP,948,0,948,239939,168135,7,0,OTHERS,
2011,Tamil Nadu,Alandur,A.ANAND,M,34,GEN,IJK,1265,0,1265,239939,168135,6,0,OTHERS,
2011,Tamil Nadu,Alandur,P. THOMAS BARNABAS,M,40,GEN,PB,1817,0,1817,239939,168135,5,0,OTHERS,
2011,Tamil Nadu,Alandur,L. AYODHI,M,46,GEN,IND,2731,0,2731,239939,168135,4,0,OTHERS,
2011,Tamil Nadu,Alandur,S. SATHYA NARAYANAN,M,48,GEN,BJP,9625,3,9628,239939,168135,3,0,OTHERS,
2011,Tamil Nadu,Alandur,DR. K.GHAYATHRI DEVI,F,40,GEN,INC,70745,38,70783,239939,168135,2,0,DMK,
2011,Tamil Nadu,Alandur,S. RAMACHANDRAN,M,73,GEN,DMDK,76527,10,76537,239939,168135,1,1,AIADMK,
2011,Tamil Nadu,Alandur,S. MUTHALAGAN,M,36,GEN,PPIS,136,0,136,239939,168135,20,0,OTHERS,
2011,Tamil Nadu,Alandur,M. EZHIL ARASU,M,27,GEN,IND,141,1,142,239939,168135,19,0,OTHERS,
2011,Tamil Nadu,Alandur,J. DHINAKARAN,M,28,SC,IND,145,0,145,239939,168135,18,0,OTHERS,
2011,Tamil Nadu,Alandur,M. V. RAJENDRA BABU,M,39,GEN,IND,159,0,159,239939,168135,17,0,OTHERS,
2011,Tamil Nadu,Alandur,C. KRISHNAMURTHY,M,35,GEN,IND,199,0,199,239939,168135,16,0,OTHERS,
2011,Tamil Nadu,Alandur,K. MUTHU KRISHNAN,M,64,GEN,AIPPMR,243,0,243,239939,168135,15,0,OTHERS,
2011,Tamil Nadu,Alandur,K. RAVI,M,49,GEN,IND,277,0,277,239939,168135,13,0,OTHERS,
2011,Tamil Nadu,Alandur,A. VARADAN,M,39,GEN,IND,277,0,277,239939,168135,13,0,OTHERS,
2011,Tamil Nadu,Alandur,U. THILAKARAJAN,M,28,GEN,IND,306,0,306,239939,168135,12,0,OTHERS,
2011,Tamil Nadu,Alandur,M. RAMAKRISHNAN,M,35,GEN,IND,368,0,368,239939,168135,11,0,OTHERS,
2011,Tamil Nadu,Alandur,S. MEENAKSHI SUNDARAM,M,32,GEN,LSP,552,0,552,239939,168135,10,0,OTHERS,
2011,Tamil Nadu,Sriperumbudur(SC),A. SACRATES,M,30,SC,CPI(ML)(L),405,0,405,210457,172263,11,0,OTHERS,
2011,Tamil Nadu,Sriperumbudur(SC),M. SANTHOSAM,M,36,SC,IND,413,0,413,210457,172263,10,0,OTHERS,
2011,Tamil Nadu,Sriperumbudur(SC),A. SURESH,M,38,SC,IJK,501,0,501,210457,172263,9,0,OTHERS,
2011,Tamil Nadu,Sriperumbudur(SC),M. SENTHIVEL,M,38,SC,BSP,664,0,664,210457,172263,8,0,OTHERS,
2011,Tamil Nadu,Sriperumbudur(SC),V. GANDHI,M,27,SC,IND,760,0,760,210457,172263,7,0,OTHERS,
2011,Tamil Nadu,Sriperumbudur(SC),D. KUMARESAN,M,25,SC,PPIS,950,0,950,210457,172263,6,0,OTHERS,
2011,Tamil Nadu,Sriperumbudur(SC),V. RAMESH,M,34,SC,IND,960,0,960,210457,172263,5,0,OTHERS,
2011,Tamil Nadu,Sriperumbudur(SC),A. HARIKRISHNAN,M,43,SC,BJP,2070,2,2072,210457,172263,4,0,OTHERS,
2011,Tamil Nadu,Sriperumbudur(SC),C. DHANASEKARAN,M,47,SC,PB,2963,5,2968,210457,172263,3,0,OTHERS,
2011,Tamil Nadu,Sriperumbudur(SC),D. YASODHA,F,66,SC,INC,60739,80,60819,210457,172263,2,0,DMK,
2011,Tamil Nadu,Sriperumbudur(SC),R. PERUMAL,M,54,SC,AIADMK,101718,33,101751,210457,172263,1,1,AIADMK,
2011,Tamil Nadu,Tiruttani,RAMESHKUMAR.M,M,41,SC,IND,1524,0,1524,236733,191237,6,0,OTHERS,
2011,Tamil Nadu,Tiruttani,DASS.D,M,40,SC,BSP,1859,0,1859,236733,191237,5,0,OTHERS,
2011,Tamil Nadu,Tiruttani,RAMBAI.S,F,38,GEN,IND,3232,0,3232,236733,191237,4,0,OTHERS,
2011,Tamil Nadu,Tiruttani,SUBRAMANI.A.K,M,48,GEN,JMM,9757,3,9760,236733,191237,3,0,OTHERS,
2011,Tamil Nadu,Tiruttani,RAMAN.E.S.S.,M,56,GEN,INC,71062,926,71988,236733,191237,2,0,DMK,
2011,Tamil Nadu,Tiruttani,ARUNSUBRAMANIAN. M,M,56,GEN,DMDK,95815,103,95918,236733,191237,1,1,AIADMK,
2011,Tamil Nadu,Tiruttani,SHANMUGAM.M.,M,46,GEN,IND,532,0,532,236733,191237,13,0,OTHERS,
2011,Tamil Nadu,Tiruttani,SHETTU,M,38,SC,IND,591,0,591,236733,191237,12,0,OTHERS,
2011,Tamil Nadu,Tiruttani,CHINNAPPAN.M.,M,40,SC,IND,710,0,710,236733,191237,11,0,OTHERS,
2011,Tamil Nadu,Tiruttani,THANIGAIMALAI. M.D.,M,40,GEN,IJK,1134,1,1135,236733,191237,10,0,OTHERS,
2011,Tamil Nadu,Tiruttani,SURESHBABU.N.D.,M,33,GEN,IND,1242,0,1242,236733,191237,9,0,OTHERS,
2011,Tamil Nadu,Tiruttani,RAMESH.J,M,30,SC,PB,1295,1,1296,236733,191237,8,0,OTHERS,
2011,Tamil Nadu,Tiruttani,BABU.J.,M,56,SC,BJP,1446,4,1450,236733,191237,7,0,OTHERS,
2011,Tamil Nadu,Pallavaram,R. RUKMANGATHAN,M,56,GEN,IND,338,0,338,277671,200455,9,0,OTHERS,
2011,Tamil Nadu,Pallavaram,M. RAMALINGAM,M,50,GEN,JD(U),364,1,365,277671,200455,8,0,OTHERS,
2011,Tamil Nadu,Pallavaram,S. VENKATESAN,M,35,GEN,IND,609,0,609,277671,200455,7,0,OTHERS,
2011,Tamil Nadu,Pallavaram,M. P. ANBARASU,M,46,SC,PB,739,0,739,277671,200455,6,0,OTHERS,
2011,Tamil Nadu,Pallavaram,R. SAMESUDOSS,M,49,GEN,IJK,1052,0,1052,277671,200455,5,0,OTHERS,
2011,Tamil Nadu,Pallavaram,B. RAJAPPA,M,48,SC,BSP,1073,1,1074,277671,200455,4,0,OTHERS,
2011,Tamil Nadu,Pallavaram,R. KUMAR,M,26,GEN,LSP,1082,0,1082,277671,200455,3,0,OTHERS,
2011,Tamil Nadu,Pallavaram,T. M. ANBARASAN,M,51,GEN,DMK,88178,79,88257,277671,200455,2,0,DMK,
2011,Tamil Nadu,Pallavaram,P. DHANSINGH,M,64,SC,AIADMK,105607,24,105631,277671,200455,1,1,AIADMK,
