statename,year,distname,lcname,category,candidate,sex,age,party,total,rank,electors,polled,pollperc,win,alliance
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,SITARAM MEHTA,M,71,IND,1229,13,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,DEO KUMAR RAJ,M,36,IND,1217,14,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,EKRAMUL HAQUE,M,44,IND,1118,15,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,TETRI ALIAS SHEELA DEVI,M,42,BSP,1106,16,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,BANDHAN TOPPO ORAON,M,35,IND,1045,17,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,NISHANT KUMAR SINHA,M,36,RSMD,1030,18,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,TAZEEM,M,52,BMF,982,19,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,A. D. NANDI,M,64,IND,921,20,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,RAGHUNATH RAM,M,44,IJP,768,21,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,JAY NARAYAN PD. MEHTA,M,49,IND,706,22,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,SANJAY KUMAR,M,29,IND,678,23,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,SNEH LATA DEVI,M,43,IND,625,24,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,BHUNESHWAR MEHTA,M,51,JVC,624,25,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,AMAR DEEP SINGH,M,38,IND,611,26,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,AJIT KUMAR MEHTA,M,30,IND,516,27,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,AJAY KUMAR RAWANI,M,42,AJSU,485,28,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,KALICHARAN MAHATO,M,56,IND,477,29,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,PRAYAG PRASAD,M,40,IND,405,30,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,RAJESH RAM,M,31,IND,400,31,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,RAJENDRA TIWARI,M,42,IND,373,32,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,MAHENDRA KISHOR  MEHTA,M,35,IND,359,33,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,MUNDRIKA TIWARI,M,35,IND,327,34,270397,151415,56,0,OTHERS
Jharkhand,2005,Hazaribagh,Hazaribagh,GEN,BALESHWAR PD. MEHTA,M,45,IND,236,35,270397,151415,56,0,OTHERS
Jharkhand,2005,Chatra,Simaria,SC,UPENDRA NATH DAS,M,52,BJP,31858,1,235995,105525,44.71,1,BJP
Jharkhand,2005,Chatra,Simaria,SC,RAM CHANDRA RAM,M,49,CPI,24438,2,235995,105525,44.71,0,OTHERS
Jharkhand,2005,Chatra,Simaria,SC,YOGENDRA NATH BAITHA,M,44,RJD,17859,3,235995,105525,44.71,0,OTHERS
Jharkhand,2005,Chatra,Simaria,SC,DINESHWAR RAM,M,28,BSP,7769,4,235995,105525,44.71,0,OTHERS
Jharkhand,2005,Chatra,Simaria,SC,ISHWARI RAM PASWAN,M,52,INC,5010,5,235995,105525,44.71,0,INC
Jharkhand,2005,Chatra,Simaria,SC,RAMTAHAL TURI,M,38,JMM,3953,6,235995,105525,44.71,0,JMM
Jharkhand,2005,Chatra,Simaria,SC,ALIAS JAI PRAKASH SINGH BHOGTA,M,29,IND,3086,7,235995,105525,44.71,0,OTHERS
Jharkhand,2005,Chatra,Simaria,SC,SURESH BHUIYAN,M,32,IND,2658,8,235995,105525,44.71,0,OTHERS
Jharkhand,2005,Chatra,Simaria,SC,MITHILESH PASWAN,M,30,LJP,2439,9,235995,105525,44.71,0,OTHERS
Jharkhand,2005,Chatra,Simaria,SC,PRADEEP PASWAN,M,32,IND,1851,10,235995,105525,44.71,0,OTHERS
Jharkhand,2005,Chatra,Simaria,SC,VINOD VIHARI PASWAN,M,29,IND,1849,11,235995,105525,44.71,0,OTHERS
Jharkhand,2005,Chatra,Simaria,SC,NAGESWAR RAM,M,33,IND,1011,12,235995,105525,44.71,0,OTHERS
Jharkhand,2005,Chatra,Simaria,SC,RAJKUMAR RAJAK,M,39,IND,942,13,235995,105525,44.71,0,OTHERS
Jharkhand,2005,Chatra,Simaria,SC,BALESHWAR BHUIYAN,M,29,IND,802,14,235995,105525,44.71,0,OTHERS
Jharkhand,2005,Chatra,Chatra,SC,SATYANAND BHOKTA,M,35,BJP,50332,1,258832,127685,49.33,1,BJP
Jharkhand,2005,Chatra,Chatra,SC,JANARDAN PASWAN,M,39,RJD,45650,2,258832,127685,49.33,0,OTHERS
Jharkhand,2005,Chatra,Chatra,SC,SANJAY LAL PASWAN,M,26,INC,5412,3,258832,127685,49.33,0,INC
Jharkhand,2005,Chatra,Chatra,SC,CHHUNNU RAM,M,27,BSP,4623,4,258832,127685,49.33,0,OTHERS
Jharkhand,2005,Chatra,Chatra,SC,UMESH SINGH BHOGTA,M,38,LJP,4571,5,258832,127685,49.33,0,OTHERS
Jharkhand,2005,Chatra,Chatra,SC,SANJAY KUMAR PASWAN,M,28,CPM,3619,6,258832,127685,49.33,0,OTHERS
Jharkhand,2005,Chatra,Chatra,SC,KAILASH BHUIYAN,M,29,IND,3421,7,258832,127685,49.33,0,OTHERS
Jharkhand,2005,Chatra,Chatra,SC,LAKHAN PASWAN,M,28,IND,3344,8,258832,127685,49.33,0,OTHERS
Jharkhand,2005,Chatra,Chatra,SC,AMBIKA PRASAD SINGH BHOKTA,M,44,IND,2917,9,258832,127685,49.33,0,OTHERS
Jharkhand,2005,Chatra,Chatra,SC,RAJENDRA CHOUDARY,M,31,IND,1835,10,258832,127685,49.33,0,OTHERS
Jharkhand,2005,Chatra,Chatra,SC,TILESHWAR RAM,M,29,IND,1034,11,258832,127685,49.33,0,OTHERS
Jharkhand,2005,Chatra,Chatra,SC,JAGDISH SINGH BHOGTA,M,41,IND,927,12,258832,127685,49.33,0,OTHERS
Jharkhand,2005,Giridih,Dhanwar,GEN,RAVINDRA KUMAR RAI,M,43,BJP,42357,1,225924,142584,63.11,1,BJP
Jharkhand,2005,Giridih,Dhanwar,GEN,RAJ KUMAR YADAV,M,33,CPI(ML)(L),39023,2,225924,142584,63.11,0,OTHERS
Jharkhand,2005,Giridih,Dhanwar,GEN,NIZAMUDDIN ANSARI,M,38,JMM,38754,3,225924,142584,63.11,0,JMM
Jharkhand,2005,Giridih,Dhanwar,GEN,HARIHAR NARAYAN PRABHAKAR,M,65,LJP,5192,4,225924,142584,63.11,0,OTHERS
Jharkhand,2005,Giridih,Dhanwar,GEN,BHAGWAT PRASAD YADAV,M,66,RJD,3441,5,225924,142584,63.11,0,OTHERS
Jharkhand,2005,Giridih,Dhanwar,GEN,RAM KUMAR RAUT,M,43,SP,2941,6,225924,142584,63.11,0,OTHERS
Jharkhand,2005,Giridih,Dhanwar,GEN,VIDESHI PASWAN,M,25,BSP,2646,7,225924,142584,63.11,0,OTHERS
Jharkhand,2005,Giridih,Dhanwar,GEN,SAHDEO DAS,M,33,IND,2419,8,225924,142584,63.11,0,OTHERS
Jharkhand,2005,Giridih,Dhanwar,GEN,ARJUN NARAYAN DEO,M,59,IND,1635,9,225924,142584,63.11,0,OTHERS
Jharkhand,2005,Giridih,Dhanwar,GEN,SARYU PRASAD RAI,M,67,IND,1404,10,225924,142584,63.11,0,OTHERS
Jharkhand,2005,Giridih,Dhanwar,GEN,MANTU KUMAR PANKAJ,M,31,IND,1050,11,225924,142584,63.11,0,OTHERS
Jharkhand,2005,Giridih,Dhanwar,GEN,RAMCHANDRA PASWAN,M,30,IND,948,12,225924,142584,63.11,0,OTHERS
Jharkhand,2005,Giridih,Dhanwar,GEN,SANJAY HEMBROM,M,32,JKP,773,13,225924,142584,63.11,0,OTHERS
Jharkhand,2005,Giridih,Bagodar,GEN,BINOD KR. SINGH,M,28,CPI(ML)(L),68752,1,240882,143333,59.5,1,OTHERS
Jharkhand,2005,Giridih,Bagodar,GEN,NAGENDRA MAHTO,M,45,JMM,44272,2,240882,143333,59.5,0,JMM
Jharkhand,2005,Giridih,Bagodar,GEN,KHARGDHARI NA. SINGH,M,45,JD(U),6325,3,240882,143333,59.5,0,OTHERS
Jharkhand,2005,Giridih,Bagodar,GEN,TULSI PRASAD YADAV,M,45,RJD,5334,4,240882,143333,59.5,0,OTHERS
Jharkhand,2005,Giridih,Bagodar,GEN,ASHOK KUMAR VERMA,M,45,SHS,5045,5,240882,143333,59.5,0,OTHERS
Jharkhand,2005,Giridih,Bagodar,GEN,ANIL KUMAR,M,28,IND,4191,6,240882,143333,59.5,0,OTHERS
Jharkhand,2005,Giridih,Bagodar,GEN,MD. IMAMUL,M,45,BSP,3495,7,240882,143333,59.5,0,OTHERS
Jharkhand,2005,Giridih,Bagodar,GEN,SHRAWAN KUMAR SHARMA,M,49,IND,2821,8,240882,143333,59.5,0,OTHERS
Jharkhand,2005,Giridih,Bagodar,GEN,POLO THAKUR,M,40,IND,1821,9,240882,143333,59.5,0,OTHERS
Jharkhand,2005,Giridih,Bagodar,GEN,SHYAM SUNDER KUSHWAHA,M,40,IND,1241,10,240882,143333,59.5,0,OTHERS
Jharkhand,2005,Giridih,Jamua,SC,KEDAR HAZRA,M,45,BJP,49336,1,226691,135735,59.88,1,BJP
Jharkhand,2005,Giridih,Jamua,SC,CHANDRIKA MAHTHA,M,45,JMM,44202,2,226691,135735,59.88,0,JMM
Jharkhand,2005,Giridih,Jamua,SC,SATYA NARAYAN DAS,M,45,CPI(ML)(L),26450,3,226691,135735,59.88,0,OTHERS
Jharkhand,2005,Giridih,Jamua,SC,SUKAR RAVIDAS,M,45,IND,3839,4,226691,135735,59.88,0,OTHERS
Jharkhand,2005,Giridih,Jamua,SC,NIRMALA DAS,F,45,BSP,3275,5,226691,135735,59.88,0,OTHERS
Jharkhand,2005,Giridih,Jamua,SC,CHHOTU TURI,M,45,IND,2014,6,226691,135735,59.88,0,OTHERS
Jharkhand,2005,Giridih,Jamua,SC,KAMESHRA PASWAN,M,45,LJP,1997,7,226691,135735,59.88,0,OTHERS
Jharkhand,2005,Giridih,Jamua,SC,TILAKDHARI RAM,M,45,IND,1538,8,226691,135735,59.88,0,OTHERS
Jharkhand,2005,Giridih,Jamua,SC,SUKAR PASI,M,45,IND,1380,9,226691,135735,59.88,0,OTHERS
Jharkhand,2005,Giridih,Jamua,SC,RAM KISHUN HAZRA,M,45,SVKP,973,10,226691,135735,59.88,0,OTHERS
Jharkhand,2005,Giridih,Jamua,SC,BARJMOHAN TURI,M,45,IND,731,11,226691,135735,59.88,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,SALKHAN SOREN,M,50,JMM,36849,1,198602,129474,65.19,1,JMM
Jharkhand,2005,Giridih,Gandey,GEN,SARFARAZ AHMED,M,44,RJD,35337,2,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,LAXMAN SAWARNKAR,M,62,BJP,32545,3,198602,129474,65.19,0,BJP
Jharkhand,2005,Giridih,Gandey,GEN,RAJESH KUMAR,M,33,CPI(ML)(L),6070,4,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,BINOD KUMAR VERMA,M,39,BSP,5228,5,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,SIDHESHWAR HAIMBRAM,M,31,IND,2372,6,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,PRAVEEN SINGH,M,29,SP,2179,7,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,BABULAL MAHTO,M,49,IND,2000,8,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,BAIJNATH PRASAD VERMA,M,35,IND,1962,9,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,SANATAN MARANDI,M,25,AJSU,1438,10,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,UMESH CHANDRA TRIVEDI,M,40,JKP,1320,11,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,SHANKAR MISHRA,M,59,IND,883,12,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,SOMNATH MUKHERJEE,M,40,AIFB,653,13,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Gandey,GEN,DAYAL MANDAL,M,55,JVD,634,14,198602,129474,65.19,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,MUNNA LAL,M,38,JMM,31895,1,207962,106024,50.98,1,JMM
Jharkhand,2005,Giridih,Giridih,GEN,CHANDRAMOHAN PRASAD,M,49,BJP,24920,2,207962,106024,50.98,0,BJP
Jharkhand,2005,Giridih,Giridih,GEN,NIRBHAY KUMAR SHAHABADI,M,47,RJD,21029,3,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,MANOJ KR.,M,26,BSP,8214,4,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,JYOTINDRA PRASAD,M,57,LJP,4392,5,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,JAGESHWAR SINGH,M,45,IND,3168,6,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,MD. KASIM NOSHAD ALI,M,48,SP,2771,7,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,ANIMA HANSDA,F,36,IND,1887,8,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,NAWAL KISHOR MANDILWAR,M,65,IND,1239,9,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,DILIP KUMAR UPADHYAY,M,36,IND,1163,10,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,BANI MONDAL,F,40,IND,790,11,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,NITYA NAND PRASAD,M,35,SHS,765,12,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,PRAMOD KR. SINHA,M,42,AIFB,593,13,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,SUJIT KUMAR SINGH,M,25,IND,584,14,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,PRAFULL KUMAR,M,37,IND,549,15,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,NAND KISHORE RANA,M,60,RSMD,459,16,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,BHUSHAN DAS,M,40,JKP,381,17,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,HARTAL DAS,M,42,IND,355,18,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,AJAY KUMAR SINGH,M,44,IND,326,19,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,SHASHI BHUSHAN ROY,M,65,IND,281,20,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Giridih,GEN,NUNU RAM MARANDI,M,66,SWJP,263,21,207962,106024,50.98,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,JAGARNATH MAHTO,M,45,JMM,41784,1,206716,100808,48.77,1,JMM
Jharkhand,2005,Giridih,Dumri,GEN,LALCHAND MAHTO,M,45,RJD,23774,2,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,DAMODAR PRASAD MAHTO,M,45,JD(U),16971,3,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,PARSHANT KUMAR JAISWAL,M,45,IND,4952,4,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,BAIJNATH MAHTO,M,45,AJSU,2487,5,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,MITTHU LAL MAHTO,M,45,IND,2463,6,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,JIV LAL TURI,M,45,BSP,1611,7,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,NIRMAL MAHTO,M,45,IND,1602,8,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,MITHLESH KUMAR,M,45,CPI,1443,9,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,CHHATRADHARI MAHTO,M,45,IND,975,10,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,NARAYAN GIRI,M,45,JVC,752,11,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,MOHIDDIN ANSARI,M,45,JVD,537,12,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,DEVI LAL ANAND,M,45,IND,523,13,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,KAMAL SAHU,M,45,IND,490,14,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Giridih,Dumri,GEN,ISWAR THAKUR,M,45,IND,444,15,206716,100808,48.77,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,CHHATTU RAM MAHTO,M,63,BJP,34669,1,212505,121315,57.09,1,BJP
Jharkhand,2005,Bokaro,Gomia,GEN,MADHAW LAL SINGH,M,54,IND,31227,2,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,DEO NARAYAN PRASAD,M,36,BSP,23083,3,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,LALU SOREN,M,47,JMM,12374,4,212505,121315,57.09,0,JMM
Jharkhand,2005,Bokaro,Gomia,GEN,SANJAY KUMAR MAHTO,M,29,IND,3555,5,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,SHYAM SUNDAR MAHTO,M,39,CPM,3294,6,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,JAGADISH MAHTO,M,34,IND,3065,7,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,RAJESH KUMAR,M,32,AJSU,2202,8,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,PARDIP KUMAR VERMA,M,45,IND,1828,9,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,BUDHAN KARMALI,M,30,CPI(ML)(L),1545,10,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,GUPTESHWAR PRASAD,M,30,IND,1073,11,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,KAMESHWAR MARANDI,M,28,IND,811,12,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,NARAYAN RAVIDAS,M,29,IND,794,13,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,KRISHNA DEO SINGH,M,30,AITC,782,14,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,LAL MOHAN RAJWAR,M,38,SP,569,15,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Gomia,GEN,LALITA DEVI,F,38,JKP,444,16,212505,121315,57.09,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,YOGESHWAR MAHTO,M,51,BJP,47569,1,253307,137602,54.32,1,BJP
Jharkhand,2005,Bokaro,Bermo,GEN,RAJENDRA PRASAD SINGH,M,60,INC,38108,2,253307,137602,54.32,0,INC
Jharkhand,2005,Bokaro,Bermo,GEN,MD. AFTAB ALAM KHAN,M,29,CPI,29116,3,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,DINESH SINGH,M,34,CPI(ML)(L),5895,4,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,BINOD KUMAR,M,27,IND,1936,5,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,JATAL MAHTO,M,42,BSP,1772,6,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,CHHEDI NONIA,M,30,SAP,1729,7,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,SANTOSH KUMAR MAHATO,M,27,AJSU,1690,8,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,AJAY SHARMA,M,38,JVC,1319,9,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,DEEPAK KUMAR JAISWAL,M,36,IND,876,10,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,HARISH CHANDRA MANJHI,M,40,IND,869,11,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,YUGAL KISHORE HEMBRAM,M,25,IND,856,12,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,NIWARAN DIGAR,M,53,IND,834,13,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,JAY PRAKASH KUMAR,M,25,IND,785,14,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,CHHOTE LAL RAJVANSHI,M,51,AIFB,693,15,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,SHYAM KUMAR MUNDA,M,29,IND,692,16,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,GOBIND MANDAL,M,43,IND,648,17,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,TIKA PRASAD,M,41,JJJKMC,517,18,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,SABIR ANSARI,M,34,IND,504,19,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,SAGITA MAHTO,M,27,IND,474,20,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,VIJAY KUMAR,M,35,SP,462,21,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bermo,GEN,ROHIT NAYAK,M,32,IND,258,22,253307,137602,54.32,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,MD.IZRAIL ANSARI,M,57,INC,44939,1,464418,222623,47.94,1,INC
Jharkhand,2005,Bokaro,Bokaro,GEN,ASHOK CHAUDHARY,M,44,JD(U),39898,2,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,SAMRESH SINGH,M,65,JVC,35644,3,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,BACHCHA SINGH,M,53,RJD,28365,4,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,AKLU RAM MAHATO,M,62,IND,16109,5,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,RAJENDRA MAHTO,M,49,IND,8043,6,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,SADHU SHARAN GOPE,M,45,SP,6819,7,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,P.N.PANDEY,M,40,JMM,6270,8,464418,222623,47.94,0,JMM
Jharkhand,2005,Bokaro,Bokaro,GEN,GULAB CHANDRA,M,53,CPI,5505,9,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,ASHOK KUMAR SINHA,M,48,LJP,4627,10,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,SUKHDEO KUMAR DEY,M,57,IND,3332,11,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,SUDHIR KUMAR HARI,M,36,BSP,1435,12,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,LAKHAN ARYA,M,50,AIFB(S),1353,13,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,AJAY KUMAR SINGH,M,27,AJSU,1296,14,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,ARUN KUMAR TIGER,M,45,SHS,1097,15,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,PRADEEP BURMAN,M,32,IND,912,16,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,GAYATRI DEVI,F,39,SLP(L),890,17,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,TYAGI BURNAWAL,M,40,SJP(R),883,18,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,SUDHIR KUMAR SINGH,M,33,SAP,855,19,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,SUBHAS CHANDRA MANDAL,M,59,AITC,842,20,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,SHEO PRASAD HEMBRAM,M,28,IND,762,21,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,AANTU BODRA,M,33,IND,727,22,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,PUNAM SHRIVASTAV,F,40,IND,701,23,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,A.ANSARI,M,49,AD,652,24,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,RAMKANT VERMA,M,55,SWJP,612,25,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,SHANKER MAHATHA,M,28,IND,583,26,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,BHIKHU MEHRA,M,56,RPI,554,27,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,FRANCIS SARWAN,M,59,IND,546,28,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,RATI RAM MANJHI,M,28,IND,534,29,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,PHOOL CHAND MAHATO,M,36,IND,529,30,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,KAPILESH PRASAD,M,34,IND,500,31,464418,222623,47.94,0,OTHERS
Jharkhand,2005,Bokaro,Bokaro,GEN,SANTOSH KUMAR,M,36,IND,497,32,464418,222623,47.94,0,OTHERS
