id,year,statename,pcname,candidate,sex,age,PC Type,category,party,symbol,general,postal,total,overelectors,overpolled,electors,rank,polled,win,runner,alliance
2878,1998,RAJASTHAN,Kota,HEM RAJ JAIN,M,,GEN,,SHS,,,,3593,0.31%,0.48%,1159032,5,744610,0,0,NDA
2879,1998,RAJASTHAN,Kota,SUDARSHAN JOSHI,F,,GEN,,SP,,,,3130,0.27%,0.42%,1159032,6,744610,0,0,OTHERS
2880,1998,RAJASTHAN,Kota,LOKESH THADA,M,,GEN,,PRISM,,,,1595,0.14%,0.21%,1159032,7,744610,0,0,OTHERS
2881,1998,RAJASTHAN,Kota,Dr.SHAKUNTALA UPADHAYAY,F,,GEN,,RJVP,,,,1099,0.09%,0.15%,1159032,8,744610,0,0,OTHERS
2882,1998,RAJASTHAN,Kota,CHANDRA KANT SAXENA,M,,GEN,,SAP,,,,1025,0.09%,0.14%,1159032,9,744610,0,0,NDA
2883,1998,RAJASTHAN,Kota,Dr.V.K.BAGLA,M,,GEN,,ABRAHP,,,,306,0.03%,0.04%,1159032,10,744610,0,0,OTHERS
2884,1998,RAJASTHAN,Jhalawar,VASUNDHARA RAJE,F,,GEN,,BJP,,,,333746,32.29%,51.83%,1033593,1,643908,1,0,NDA
2885,1998,RAJASTHAN,Jhalawar,BHARAT SINGH,M,,GEN,,INC,,,,270179,26.14%,41.96%,1033593,2,643908,0,1,CONGRESS
2886,1998,RAJASTHAN,Jhalawar,CHANDRA PRAKASH MEENA,M,,GEN,,JD,,,,8843,0.86%,1.37%,1033593,3,643908,0,0,UNITED FRONT
2887,1998,RAJASTHAN,Jhalawar,MOHAN LAL,M,,GEN,,BSP,,,,6408,0.62%,1.00%,1033593,4,643908,0,0,JAN MORCHA
2888,1998,RAJASTHAN,Jhalawar,BHERU SINGH,M,,GEN,,SHS,,,,6147,0.59%,0.95%,1033593,5,643908,0,0,NDA
2889,1998,RAJASTHAN,Jhalawar,RAMESH CHAND,M,,GEN,,IND,,,,3647,0.35%,0.57%,1033593,6,643908,0,0,OTHERS
2890,1998,RAJASTHAN,Jhalawar,BHAWANI SINGH,M,,GEN,,IND,,,,3486,0.34%,0.54%,1033593,7,643908,0,0,OTHERS
2891,1998,RAJASTHAN,Banswara,MAHENDRAJEET SINGH,M,,ST,,INC,,,,323588,28.40%,48.22%,1139207,1,671006,1,0,CONGRESS
2892,1998,RAJASTHAN,Banswara,LAXMI NINAMA,F,,ST,,BJP,,,,209071,18.35%,31.16%,1139207,2,671006,0,1,NDA
2893,1998,RAJASTHAN,Banswara,BAHADUR BHAI,M,,ST,,JD,,,,121764,10.69%,18.15%,1139207,3,671006,0,0,UNITED FRONT
2894,1998,RAJASTHAN,Banswara,CHUNNILAL,M,,ST,,CPI(ML)(L),,,,1126,0.10%,0.17%,1139207,4,671006,0,0,OTHERS
2895,1998,RAJASTHAN,Salumber,BHERU LAL (MEENA),M,,ST,,INC,,,,315704,29.15%,50.88%,1082942,1,620486,1,0,CONGRESS
2896,1998,RAJASTHAN,Salumber,NAND LAL MEENA,M,,ST,,BJP,,,,237822,21.96%,38.33%,1082942,2,620486,0,1,NDA
2897,1998,RAJASTHAN,Salumber,MEGHRAJ TAWAR,M,,ST,,CPI,,,,42202,3.90%,6.80%,1082942,3,620486,0,0,UNITED FRONT
2898,1998,RAJASTHAN,Salumber,NARENDRA MEENA,M,,ST,,CPI(ML)(L),,,,2007,0.19%,0.32%,1082942,4,620486,0,0,OTHERS
2899,1998,RAJASTHAN,Salumber,Dr.JAGDISH CHANDARA MEENA,M,,ST,,IND,,,,1728,0.16%,0.28%,1082942,5,620486,0,0,OTHERS
2900,1998,RAJASTHAN,Udaipur,SHANTI LAL CHAPLOT,M,,GEN,,BJP,,,,367994,30.44%,49.27%,1208894,1,746861,1,0,NDA
2901,1998,RAJASTHAN,Udaipur,GIRIJA VYAS,F,,GEN,,INC,,,,356547,29.49%,47.74%,1208894,2,746861,0,1,CONGRESS
2902,1998,RAJASTHAN,Udaipur,TEJ SINGH SARUPARIA,M,,GEN,,BSP,,,,8059,0.67%,1.08%,1208894,3,746861,0,0,JAN MORCHA
2903,1998,RAJASTHAN,Udaipur,AMBA LAL GAMETI,M,,GEN,,CPI(ML)(L),,,,1196,0.10%,0.16%,1208894,4,746861,0,0,OTHERS
2904,1998,RAJASTHAN,Chittorgarh,UDAI LAL ANJANA,M,,GEN,,INC,,,,399666,33.96%,48.82%,1176978,1,818695,1,0,CONGRESS
2905,1998,RAJASTHAN,Chittorgarh,JASWANT SINGH,M,,GEN,,BJP,,,,374289,31.80%,45.72%,1176978,2,818695,0,1,NDA
2906,1998,RAJASTHAN,Chittorgarh,KALU SINGH JAT,M,,GEN,,JD,,,,9445,0.80%,1.15%,1176978,3,818695,0,0,UNITED FRONT
2907,1998,RAJASTHAN,Chittorgarh,SARPAL SINGH,M,,GEN,,SJP(R),,,,7344,0.62%,0.90%,1176978,4,818695,0,0,JAN MORCHA
2908,1998,RAJASTHAN,Chittorgarh,CHUNNILAL BHIL,M,,GEN,,BSP,,,,7292,0.62%,0.89%,1176978,5,818695,0,0,JAN MORCHA
2909,1998,RAJASTHAN,Chittorgarh,CHHOGA LAL,M,,GEN,,BKKGP,,,,5135,0.44%,0.63%,1176978,6,818695,0,0,OTHERS
2910,1998,RAJASTHAN,Chittorgarh,SHYAM LAL SHARMA,M,,GEN,,IND,,,,927,0.08%,0.11%,1176978,7,818695,0,0,OTHERS
2911,1998,RAJASTHAN,Bhilwara,RAMPAL UPADHAYAYA,M,,GEN,,INC,,,,356914,32.08%,52.80%,1112690,1,675934,1,0,CONGRESS
2912,1998,RAJASTHAN,Bhilwara,SUBHASH CHANDRA BAHERIYA,M,,GEN,,BJP,,,,276963,24.89%,40.97%,1112690,2,675934,0,1,NDA
2913,1998,RAJASTHAN,Bhilwara,CHHOGALAL,M,,GEN,,BKKGP,,,,13212,1.19%,1.95%,1112690,3,675934,0,0,OTHERS
2914,1998,RAJASTHAN,Bhilwara,NARAYAN,M,,GEN,,RJD,,,,4123,0.37%,0.61%,1112690,4,675934,0,0,JAN MORCHA
2915,1998,RAJASTHAN,Bhilwara,HEERA LAL SHARMA,M,,GEN,,SHS,,,,3857,0.35%,0.57%,1112690,5,675934,0,0,NDA
2916,1998,RAJASTHAN,Bhilwara,PYARE LAL,M,,GEN,,BSP,,,,3758,0.34%,0.56%,1112690,6,675934,0,0,JAN MORCHA
2917,1998,RAJASTHAN,Bhilwara,RATAN DHOBI,M,,GEN,,IND,,,,2862,0.26%,0.42%,1112690,7,675934,0,0,OTHERS
2918,1998,RAJASTHAN,Bhilwara,BABU LAL MEENA,M,,GEN,,IND,,,,2317,0.21%,0.34%,1112690,8,675934,0,0,OTHERS
2919,1998,RAJASTHAN,Pali,MITHA LAL JAIN,M,,GEN,,INC,,,,282369,27.40%,49.58%,1030601,1,569563,1,0,CONGRESS
2920,1998,RAJASTHAN,Pali,GUMANMAL LODHA,M,,GEN,,BJP,,,,254933,24.74%,44.76%,1030601,2,569563,0,1,NDA
2921,1998,RAJASTHAN,Pali,RAMESH CHANDRA,M,,GEN,,JD,,,,10051,0.98%,1.76%,1030601,3,569563,0,0,UNITED FRONT
2922,1998,RAJASTHAN,Pali,SOHAN LAL SINGARIYA,M,,GEN,,BSP,,,,4448,0.43%,0.78%,1030601,4,569563,0,0,JAN MORCHA
2923,1998,RAJASTHAN,Pali,SUBHASH SHARMA,M,,GEN,,RJD,,,,3864,0.37%,0.68%,1030601,5,569563,0,0,JAN MORCHA
2924,1998,RAJASTHAN,Pali,SHASHI KALA,F,,GEN,,SAP,,,,2644,0.26%,0.46%,1030601,6,569563,0,0,NDA
2925,1998,RAJASTHAN,Pali,MITHALAL,M,,GEN,,IND,,,,627,0.06%,0.11%,1030601,7,569563,0,0,OTHERS
2926,1998,RAJASTHAN,Pali,SHAHAB HAIDER,M,,GEN,,IND,,,,623,0.06%,0.11%,1030601,8,569563,0,0,OTHERS
2927,1998,RAJASTHAN,Jalore,BUTA SINGH,M,,SC,,IND,,,,365336,29.88%,53.11%,1222674,1,687949,1,0,OTHERS
2928,1998,RAJASTHAN,Jalore,GENARAM,M,,SC,,BJP,,,,199251,16.30%,28.96%,1222674,2,687949,0,1,NDA
2929,1998,RAJASTHAN,Jalore,PARSARAM MEGHWAL,M,,SC,,INC,,,,74469,6.09%,10.82%,1222674,3,687949,0,0,CONGRESS
2930,1998,RAJASTHAN,Jalore,MANGI LAL,M,,SC,,JD,,,,13159,1.08%,1.91%,1222674,4,687949,0,0,UNITED FRONT
2931,1998,RAJASTHAN,Jalore,BANWARI LAL,M,,SC,,RJD,,,,10221,0.84%,1.49%,1222674,5,687949,0,0,JAN MORCHA
2932,1998,RAJASTHAN,Jalore,NARAYAN LAL JEENGAR,M,,SC,,SHS,,,,8115,0.66%,1.18%,1222674,6,687949,0,0,NDA
2933,1998,RAJASTHAN,Jalore,VEERMARAM PAWAR,M,,SC,,IND,,,,1979,0.16%,0.29%,1222674,7,687949,0,0,OTHERS
2934,1998,RAJASTHAN,Barmer,COL.SONARAM CHOWDHARY,M,,GEN,,INC,,,,446107,33.72%,52.30%,1323114,1,852994,1,0,CONGRESS
2935,1998,RAJASTHAN,Barmer,LOKENDRA SINGH KALVI,M,,GEN,,BJP,,,,360567,27.25%,42.27%,1323114,2,852994,0,1,NDA
2936,1998,RAJASTHAN,Barmer,MAHENDRA DAN,M,,GEN,,JD,,,,14396,1.09%,1.69%,1323114,3,852994,0,0,UNITED FRONT
2937,1998,RAJASTHAN,Barmer,BHANWARLAL SHASTRI,M,,GEN,,RJD,,,,9580,0.72%,1.12%,1323114,4,852994,0,0,JAN MORCHA
2938,1998,RAJASTHAN,Barmer,AGRENDRA KUMAR,M,,GEN,,BSP,,,,6069,0.46%,0.71%,1323114,5,852994,0,0,JAN MORCHA
2939,1998,RAJASTHAN,Barmer,UMMED MEGHWAL,M,,GEN,,IND,,,,1316,0.10%,0.15%,1323114,6,852994,0,0,OTHERS
2940,1998,RAJASTHAN,Jodhpur,ASHOK GAHLOT,M,,GEN,,INC,,,,369780,28.16%,47.86%,1313063,1,772682,1,0,CONGRESS
2941,1998,RAJASTHAN,Jodhpur,JASWANT SINGH BISHNOI,M,,GEN,,BJP,,,,364336,27.75%,47.15%,1313063,2,772682,0,1,NDA
2942,1998,RAJASTHAN,Jodhpur,TULSI DASS,M,,GEN,,BSP,,,,7483,0.57%,0.97%,1313063,3,772682,0,0,JAN MORCHA
2943,1998,RAJASTHAN,Jodhpur,Dr. RAJENDRA MEGHAWAL,M,,GEN,,JD,,,,5063,0.39%,0.66%,1313063,4,772682,0,0,UNITED FRONT
2944,1998,RAJASTHAN,Jodhpur,DURGADAN,M,,GEN,,ABJS,,,,4014,0.31%,0.52%,1313063,5,772682,0,0,OTHERS
2945,1998,RAJASTHAN,Jodhpur,JASWANT RAJ JAIN,M,,GEN,,RJD,,,,3740,0.28%,0.48%,1313063,6,772682,0,0,JAN MORCHA
2946,1998,RAJASTHAN,Jodhpur,MEHMOODA BEGAM,F,,GEN,,SAP,,,,1938,0.15%,0.25%,1313063,7,772682,0,0,NDA
2947,1998,RAJASTHAN,Jodhpur,RAM GOPAL,M,,GEN,,SP,,,,1878,0.14%,0.24%,1313063,8,772682,0,0,OTHERS
2948,1998,RAJASTHAN,Jodhpur,SATYENDRA VYAS,M,,GEN,,SHS,,,,1171,0.09%,0.15%,1313063,9,772682,0,0,NDA
2949,1998,RAJASTHAN,Jodhpur,SHIV RAM,M,,GEN,,IND,,,,772,0.06%,0.10%,1313063,10,772682,0,0,OTHERS
2950,1998,RAJASTHAN,Nagaur,RAMRAGHUNATH,M,,GEN,,INC,,,,411894,34.89%,55.49%,1180477,1,742298,1,0,CONGRESS
2951,1998,RAJASTHAN,Nagaur,RICHHPALSINGH MIRDHA,M,,GEN,,BJP,,,,305495,25.88%,41.16%,1180477,2,742298,0,1,NDA
2952,1998,RAJASTHAN,Nagaur,MAHAVEER SINGH,M,,GEN,,AIRJP,,,,9675,0.82%,1.30%,1180477,3,742298,0,0,JAN MORCHA
2953,1998,RAJASTHAN,Nagaur,BHANWAR LAL,M,,GEN,,BSP,,,,4134,0.35%,0.56%,1180477,4,742298,0,0,JAN MORCHA
2954,1998,RAJASTHAN,Nagaur,REKHA SHARMA,F,,GEN,,IND,,,,1747,0.15%,0.24%,1180477,5,742298,0,0,OTHERS
2955,1998,RAJASTHAN,Nagaur,KAILASH CHAND VERMA,M,,GEN,,IND,,,,1153,0.10%,0.16%,1180477,6,742298,0,0,OTHERS
2956,1998,SIKKIM,Sikkim,BHIM PD. DAHAL,M,,GEN,,SDF,,,,102440,43.32%,64.51%,236494,1,158787,1,0,OTHERS
2957,1998,SIKKIM,Sikkim,SANCHAMAN SUBBA,M,,GEN,,INC,,,,51611,21.82%,32.50%,236494,2,158787,0,1,CONGRESS
2958,1998,SIKKIM,Sikkim,OM PRAKASH BHANDARI,M,,GEN,,IND,,,,1820,0.77%,1.15%,236494,3,158787,0,0,OTHERS
2959,1998,TAMIL NADU,Madras North,KUPPUSAMI C,M,,GEN,,DMK,,,,401322,21.34%,45.81%,1880857,1,876109,1,0,UNITED FRONT
2960,1998,TAMIL NADU,Madras North,"SABAPATHY MOHAN, R.T.",M,,GEN,,MDMK,,,,332229,17.66%,37.92%,1880857,2,876109,0,1,NDA
2961,1998,TAMIL NADU,Madras North,SOUNDARA RAJAN A,M,,GEN,,CPM,,,,50590,2.69%,5.77%,1880857,3,876109,0,0,UNITED FRONT
2962,1998,TAMIL NADU,Madras North,"BHARATHI, G.K.J",M,,GEN,,INC,,,,47147,2.51%,5.38%,1880857,4,876109,0,0,CONGRESS
2963,1998,TAMIL NADU,Madras North,"DEVANATHAN, T",M,,GEN,,BSP,,,,12085,0.64%,1.38%,1880857,5,876109,0,0,JAN MORCHA
2964,1998,TAMIL NADU,Madras North,"KUMARASAMY, S",M,,GEN,,CPI(ML)(L),,,,4100,0.22%,0.47%,1880857,6,876109,0,0,OTHERS
2965,1998,TAMIL NADU,Madras North,"KALAISELVAN, K",M,,GEN,,IND,,,,1608,0.09%,0.18%,1880857,7,876109,0,0,OTHERS
2966,1998,TAMIL NADU,Madras North,"GANESAN, J",M,,GEN,,IND,,,,1331,0.07%,0.15%,1880857,8,876109,0,0,OTHERS
2967,1998,TAMIL NADU,Madras North,"BASKAR, N",M,,GEN,,IND,,,,757,0.04%,0.09%,1880857,9,876109,0,0,OTHERS
2968,1998,TAMIL NADU,Madras North,"MOORTHY, T.K.",M,,GEN,,SAP,,,,678,0.04%,0.08%,1880857,10,876109,0,0,NDA
2969,1998,TAMIL NADU,Madras Central,MURASOLI MARAN,M,,GEN,,DMK,,,,300774,24.92%,50.37%,1206719,1,597170,1,0,UNITED FRONT
2970,1998,TAMIL NADU,Madras Central,"JAYAKUMAR, D",M,,GEN,,ADMK,,,,229047,18.98%,38.36%,1206719,2,597170,0,1,NDA
2971,1998,TAMIL NADU,Madras Central,"ANBARASU, R",M,,GEN,,INC,,,,44061,3.65%,7.38%,1206719,3,597170,0,0,CONGRESS
2972,1998,TAMIL NADU,Madras Central,"NATARAJAN, S",M,,GEN,,PT,,,,1385,0.11%,0.23%,1206719,4,597170,0,0,OTHERS
2973,1998,TAMIL NADU,Madras Central,SUDARSON,M,,GEN,,IND,,,,1161,0.10%,0.19%,1206719,5,597170,0,0,OTHERS
2974,1998,TAMIL NADU,Madras Central,SWAMINATHAN,M,,GEN,,IND,,,,973,0.08%,0.16%,1206719,6,597170,0,0,OTHERS
2975,1998,TAMIL NADU,Madras Central,SAVA MUSTAFA (THIRUMATHI),F,,GEN,,IND,,,,888,0.07%,0.15%,1206719,7,597170,0,0,OTHERS
2976,1998,TAMIL NADU,Madras Central,"SIVAKUMAR, V",M,,GEN,,IND,,,,798,0.07%,0.13%,1206719,8,597170,0,0,OTHERS
2977,1998,TAMIL NADU,Madras Central,SIVAGNANASAMBANDAN .T,M,,GEN,,RJD,,,,714,0.06%,0.12%,1206719,9,597170,0,0,JAN MORCHA
2978,1998,TAMIL NADU,Madras Central,"RANGANATHAN, S",M,,GEN,,IND,,,,622,0.05%,0.10%,1206719,10,597170,0,0,OTHERS
2979,1998,TAMIL NADU,Madras Central,"LOGANATHAN, V.G",M,,GEN,,IND,,,,493,0.04%,0.08%,1206719,11,597170,0,0,OTHERS
2980,1998,TAMIL NADU,Madras Central,"JAGANNATHAN, E",M,,GEN,,IND,,,,299,0.02%,0.05%,1206719,12,597170,0,0,OTHERS
2981,1998,TAMIL NADU,Madras Central,"RAMACHANDRAN, S",M,,GEN,,IND,,,,234,0.02%,0.04%,1206719,13,597170,0,0,OTHERS
2982,1998,TAMIL NADU,Madras South,BAALU T.R.,M,,GEN,,DMK,,,,432913,22.35%,47.21%,1936771,1,917040,1,0,UNITED FRONT
2983,1998,TAMIL NADU,Madras South,"JANA KRISHNAMURTHI, K",M,,GEN,,BJP,,,,412899,21.32%,45.03%,1936771,2,917040,0,1,NDA
2984,1998,TAMIL NADU,Madras South,"SUBRAMANYAM, M.P",M,,GEN,,INC,,,,44549,2.30%,4.86%,1936771,3,917040,0,0,CONGRESS
2985,1998,TAMIL NADU,Madras South,"NAGAPPAN, M",M,,GEN,,IND,,,,3294,0.17%,0.36%,1936771,4,917040,0,0,OTHERS
2986,1998,TAMIL NADU,Madras South,"KANAKASABAI, N",M,,GEN,,IND,,,,2012,0.10%,0.22%,1936771,5,917040,0,0,OTHERS
2987,1998,TAMIL NADU,Madras South,"MOHANRAJ, J",M,,GEN,,TLJ,,,,1276,0.07%,0.14%,1936771,6,917040,0,0,OTHERS
2988,1998,TAMIL NADU,Madras South,"VIVEKANANDA, S",M,,GEN,,IND,,,,744,0.04%,0.08%,1936771,7,917040,0,0,OTHERS
2989,1998,TAMIL NADU,Madras South,"SRINIVASAN, S",M,,GEN,,IND,,,,574,0.03%,0.06%,1936771,8,917040,0,0,OTHERS
2990,1998,TAMIL NADU,Madras South,GANESAN P.S.,M,,GEN,,IND,,,,537,0.03%,0.06%,1936771,9,917040,0,0,OTHERS
2991,1998,TAMIL NADU,Sriperumbudur,"VENUGOPAL, K.",M,,SC,,ADMK,,,,326528,25.78%,45.05%,1266643,1,724858,1,0,NDA
2992,1998,TAMIL NADU,Sriperumbudur,"NAGARATHINAM, T",M,,SC,,DMK,,,,302733,23.90%,41.76%,1266643,2,724858,0,1,UNITED FRONT
2993,1998,TAMIL NADU,Sriperumbudur,JAYAKUMAR DR.K,M,,SC,,INC,,,,64944,5.13%,8.96%,1266643,3,724858,0,0,CONGRESS
2994,1998,TAMIL NADU,Sriperumbudur,VYASARRAJAN S,M,,SC,,SHSP,,,,1345,0.11%,0.19%,1266643,4,724858,0,0,OTHERS
2995,1998,TAMIL NADU,Sriperumbudur,JAYARAMAN S.T,M,,SC,,IND,,,,777,0.06%,0.11%,1266643,5,724858,0,0,OTHERS
2996,1998,TAMIL NADU,Chengalpattu,KANCHI PANNEERSELVAM,M,,GEN,,ADMK,,,,329239,28.68%,47.27%,1148117,1,696499,1,0,NDA
2997,1998,TAMIL NADU,Chengalpattu,PARASURAMAN K,M,,GEN,,DMK,,,,306323,26.68%,43.98%,1148117,2,696499,0,1,UNITED FRONT
2998,1998,TAMIL NADU,Chengalpattu,MURUGANANDAM T N,M,,GEN,,INC,,,,24968,2.17%,3.58%,1148117,3,696499,0,0,CONGRESS
2999,1998,TAMIL NADU,Chengalpattu,KRISHNAN PARAYANAR M.U.,M,,GEN,,IND,,,,5419,0.47%,0.78%,1148117,4,696499,0,0,OTHERS
3000,1998,TAMIL NADU,Chengalpattu,JAGAVEERA PANDIAN K,M,,GEN,,RJD,,,,2754,0.24%,0.40%,1148117,5,696499,0,0,JAN MORCHA
3001,1998,TAMIL NADU,Chengalpattu,SRINIVASAN S.K.P.,M,,GEN,,IND,,,,765,0.07%,0.11%,1148117,6,696499,0,0,OTHERS
3002,1998,TAMIL NADU,Chengalpattu,RAMESH M.K.,M,,GEN,,IND,,,,588,0.05%,0.08%,1148117,7,696499,0,0,OTHERS
3003,1998,TAMIL NADU,Chengalpattu,ETHIRAJ BRIGADIER,M,,GEN,,IND,,,,530,0.05%,0.08%,1148117,8,696499,0,0,OTHERS
3004,1998,TAMIL NADU,Arakkonam,GOPAL C,M,,GEN,,ADMK,,,,359431,33.51%,49.87%,1072687,1,720670,1,0,NDA
3005,1998,TAMIL NADU,Arakkonam,VELU A.M.,M,,GEN,,TMC(M),,,,309943,28.89%,43.01%,1072687,2,720670,0,1,UNITED FRONT
3006,1998,TAMIL NADU,Arakkonam,DHAMOTHARAN R,M,,GEN,,INC,,,,24519,2.29%,3.40%,1072687,3,720670,0,0,CONGRESS
3007,1998,TAMIL NADU,Arakkonam,KANDAPPAN A,M,,GEN,,IND,,,,1120,0.10%,0.16%,1072687,4,720670,0,0,OTHERS
3008,1998,TAMIL NADU,Arakkonam,NATARAJAN S.M.N.,M,,GEN,,SHSP,,,,1078,0.10%,0.15%,1072687,5,720670,0,0,OTHERS
3009,1998,TAMIL NADU,Arakkonam,MANIEZHILAN PULAVAR,M,,GEN,,SAP,,,,987,0.09%,0.14%,1072687,6,720670,0,0,NDA
3010,1998,TAMIL NADU,Vellore,SHANMUGAM N.T.,M,,GEN,,PMK,,,,331035,30.06%,47.73%,1101216,1,693560,1,0,NDA
3011,1998,TAMIL NADU,Vellore,MOHAMMED SAQHY T.A.,M,,GEN,,DMK,,,,304630,27.66%,43.92%,1101216,2,693560,0,1,UNITED FRONT
3012,1998,TAMIL NADU,Vellore,AKBER PASHA B,M,,GEN,,INC,,,,18885,1.71%,2.72%,1101216,3,693560,0,0,CONGRESS
3013,1998,TAMIL NADU,Vellore,PADMANABHAN M,M,,GEN,,IND,,,,17837,1.62%,2.57%,1101216,4,693560,0,0,OTHERS
3014,1998,TAMIL NADU,Vellore,SATHIYAMOORTHY J,M,,GEN,,SAP,,,,836,0.08%,0.12%,1101216,5,693560,0,0,NDA
3015,1998,TAMIL NADU,Vellore,DHARANIVASAN B.S.,M,,GEN,,IND,,,,706,0.06%,0.10%,1101216,6,693560,0,0,OTHERS
3016,1998,TAMIL NADU,Tiruppattur,VENUGOPAL. D,M,,GEN,,DMK,,,,322990,29.53%,46.15%,1093701,1,699895,1,0,UNITED FRONT
3017,1998,TAMIL NADU,Tiruppattur,KRISHNAMOORTHY.S,M,,GEN,,ADMK,,,,322716,29.51%,46.11%,1093701,2,699895,0,1,NDA
3018,1998,TAMIL NADU,Tiruppattur,KANNABIRAN. R,M,,GEN,,INC,,,,28095,2.57%,4.01%,1093701,3,699895,0,0,CONGRESS
3019,1998,TAMIL NADU,Tiruppattur,AJEEZ. B,M,,GEN,,IND,,,,844,0.08%,0.12%,1093701,4,699895,0,0,OTHERS
3020,1998,TAMIL NADU,Vandavasi,DURAI M.,M,,GEN,,PMK,,,,327010,30.40%,49.01%,1075770,1,667287,1,0,NDA
3021,1998,TAMIL NADU,Vandavasi,BALARAMAN L.,M,,GEN,,TMC(M),,,,261935,24.35%,39.25%,1075770,2,667287,0,1,UNITED FRONT
3022,1998,TAMIL NADU,Vandavasi,KRISHANASWAMY.M,M,,GEN,,INC,,,,34827,3.24%,5.22%,1075770,3,667287,0,0,CONGRESS
3023,1998,TAMIL NADU,Vandavasi,KUPPUSAMY ALIAS ARATTAVADYAR R.,M,,GEN,,IND,,,,21219,1.97%,3.18%,1075770,4,667287,0,0,OTHERS
3024,1998,TAMIL NADU,Vandavasi,CHANDRABOSE G.S.,M,,GEN,,IND,,,,545,0.05%,0.08%,1075770,5,667287,0,0,OTHERS
3025,1998,TAMIL NADU,Tindivanam,RAMACHANDRAN N. GINGEE,M,,GEN,,MDMK,,,,320141,30.06%,47.42%,1065026,1,675110,1,0,NDA
3026,1998,TAMIL NADU,Tindivanam,VENKATRAMAN G.,M,,GEN,,DMK,,,,288688,27.11%,42.76%,1065026,2,675110,0,1,UNITED FRONT
3027,1998,TAMIL NADU,Tindivanam,RAMAMURTHEE K.,M,,GEN,,INC,,,,29908,2.81%,4.43%,1065026,3,675110,0,0,CONGRESS
3028,1998,TAMIL NADU,Tindivanam,JEYABALAN R.,M,,GEN,,BSP,,,,4837,0.45%,0.72%,1065026,4,675110,0,0,JAN MORCHA
3029,1998,TAMIL NADU,Tindivanam,PARAMASIVAM D.,M,,GEN,,IND,,,,1892,0.18%,0.28%,1065026,5,675110,0,0,OTHERS
3030,1998,TAMIL NADU,Tindivanam,RAMACHANDRAN V.,M,,GEN,,IND,,,,827,0.08%,0.12%,1065026,6,675110,0,0,OTHERS
3031,1998,TAMIL NADU,Tindivanam,ISMAIL N.M.,M,,GEN,,IND,,,,640,0.06%,0.09%,1065026,7,675110,0,0,OTHERS
3032,1998,TAMIL NADU,Tindivanam,PALANI P.S.,M,,GEN,,IND,,,,576,0.05%,0.09%,1065026,8,675110,0,0,OTHERS
3033,1998,TAMIL NADU,Tindivanam,LAKSHMANAN G.,M,,GEN,,RJD,,,,443,0.04%,0.07%,1065026,9,675110,0,0,JAN MORCHA
3034,1998,TAMIL NADU,Tindivanam,INIYADAYALAN G.,M,,GEN,,IND,,,,332,0.03%,0.05%,1065026,10,675110,0,0,OTHERS
3035,1998,TAMIL NADU,Tindivanam,MOHAMED ALI JINNA M.,M,,GEN,,IND,,,,189,0.02%,0.03%,1065026,11,675110,0,0,OTHERS
3036,1998,TAMIL NADU,Tindivanam,MUNUSAMY R.,M,,GEN,,IND,,,,157,0.01%,0.02%,1065026,12,675110,0,0,OTHERS
3037,1998,TAMIL NADU,Cuddalore,DHAMOTHARAN M.C.,M,,GEN,,ADMK,,,,309985,28.80%,47.09%,1076266,1,658340,1,0,NDA
3038,1998,TAMIL NADU,Cuddalore,VENKATESAN P.R.S.,M,,GEN,,TMC(M),,,,282856,26.28%,42.97%,1076266,2,658340,0,1,UNITED FRONT
3039,1998,TAMIL NADU,Cuddalore,"ERAMADASS, DR. R",M,,GEN,,INC,,,,40603,3.77%,6.17%,1076266,3,658340,0,0,CONGRESS
3040,1998,TAMIL NADU,Cuddalore,NAMBIYAR K.,M,,GEN,,RJD,,,,1300,0.12%,0.20%,1076266,4,658340,0,0,JAN MORCHA
3041,1998,TAMIL NADU,Chidambaram,ELUMALAI ALIAS EZHILMALAI R.,M,,SC,,PMK,,,,305372,28.96%,44.63%,1054642,1,684155,1,0,NDA
3042,1998,TAMIL NADU,Chidambaram,GANESAN V.,M,,SC,,DMK,,,,297417,28.20%,43.47%,1054642,2,684155,0,1,UNITED FRONT
3043,1998,TAMIL NADU,Chidambaram,VALLALPERUMAN DR. P.,M,,SC,,INC,,,,43214,4.10%,6.32%,1054642,3,684155,0,0,CONGRESS
3044,1998,TAMIL NADU,Chidambaram,NAGAPPAN P.,M,,SC,,BSP,,,,19922,1.89%,2.91%,1054642,4,684155,0,0,JAN MORCHA
3045,1998,TAMIL NADU,Chidambaram,JAYARAJ S.,M,,SC,,IND,,,,351,0.03%,0.05%,1054642,5,684155,0,0,OTHERS
3046,1998,TAMIL NADU,Chidambaram,JANAKIRAMAN V.,M,,SC,,IND,,,,318,0.03%,0.05%,1054642,6,684155,0,0,OTHERS
3047,1998,TAMIL NADU,Dharmapuri,PARY MOHAN K.,M,,GEN,,PMK,,,,341917,29.09%,53.46%,1175234,1,639529,1,0,NDA
3048,1998,TAMIL NADU,Dharmapuri,THEERTHARAMAN P.,M,,GEN,,TMC(M),,,,242490,20.63%,37.92%,1175234,2,639529,0,1,UNITED FRONT
3049,1998,TAMIL NADU,Dharmapuri,VENKATESAN P.,M,,GEN,,IND,,,,14788,1.26%,2.31%,1175234,3,639529,0,0,OTHERS
