year,statename,distname,lcname,category,candidate,sex,age,party,total,rank,win,alliance,electors,polled,pollperc
2014,Jharkhand,Kodarma,Barhi,GEN,GAUTAM KUMAR YADAV,M,25,IND,1223,21,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,GAUTAM KUMAR YADAV,M,25,IND,1223,22,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,BHUNESHWAR YADAV,M,25,SP,1182,23,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,BHUNESHWAR YADAV,M,25,SP,1182,24,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,DHANANJAY KUMAR,M,32,PMS,1087,25,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,DHANANJAY KUMAR,M,32,PMS,1087,26,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,HARI PRASAD MEHTA,M,34,JKPP,1020,27,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,HARI PRASAD MEHTA,M,34,JKPP,1020,28,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Kodarma,Barhi,GEN,PARAS SHARAN DEO,M,43,BMUP,506,29,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barhi,GEN,PARAS SHARAN DEO,M,43,BMUP,506,30,0,OTHERS,262939,174503,66.37
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,NIRMALA DEVI,F,48,INC,61817,1,1,INC,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,NIRMALA DEVI,F,48,INC,61817,2,0,INC,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,NIRMALA DEVI,F,48,INC,61817,3,0,INC,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,ROSHAN LAL CHAUDHARY,M,50,AJSUP,61406,4,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,ROSHAN LAL CHAUDHARY,M,50,AJSUP,61406,5,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,ROSHAN LAL CHAUDHARY,M,50,AJSUP,61406,6,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,SANJEEV KUMAR,M,41,JMM,32496,7,0,JMM,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,SANJEEV KUMAR,M,41,JMM,32496,8,0,JMM,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,SANJEEV KUMAR,M,41,JMM,32496,9,0,JMM,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,RAMENDRA KUMAR,M,73,CPI,16631,10,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,RAMENDRA KUMAR,M,73,CPI,16631,11,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,RAMENDRA KUMAR,M,73,CPI,16631,12,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,SHIVLAL MAHTO,M,39,JVM,15068,13,0,JVM,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,SHIVLAL MAHTO,M,39,JVM,15068,14,0,JVM,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,SHIVLAL MAHTO,M,39,JVM,15068,15,0,JVM,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,DEEPAK KUMAR DAS,M,36,BSP,3851,16,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,DEEPAK KUMAR DAS,M,36,BSP,3851,17,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,DEEPAK KUMAR DAS,M,36,BSP,3851,18,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,KARTIK MAHTO,M,36,IND,3122,19,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,KARTIK MAHTO,M,36,IND,3122,20,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,KARTIK MAHTO,M,36,IND,3122,21,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,GAUTAM TIWARI,M,34,IND,2906,22,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,GAUTAM TIWARI,M,34,IND,2906,23,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,GAUTAM TIWARI,M,34,IND,2906,24,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,None of the Above,NULL,NULL,NOTA,2002,25,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,None of the Above,NULL,NULL,NOTA,2002,26,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,None of the Above,NULL,NULL,NOTA,2002,27,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,HEERA GOPE,M,53,CPI(ML)(L),1717,28,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,HEERA GOPE,M,53,CPI(ML)(L),1717,29,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,HEERA GOPE,M,53,CPI(ML)(L),1717,30,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,SHAHID ALI,M,33,IUML,1467,31,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,SHAHID ALI,M,33,IUML,1467,32,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,SHAHID ALI,M,33,IUML,1467,33,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,ANIRUDDH KUMAR,M,37,SAP,1455,34,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,ANIRUDDH KUMAR,M,37,SAP,1455,35,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,ANIRUDDH KUMAR,M,37,SAP,1455,36,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,MANOJ KUMAR SINHA,M,44,NCP,1455,37,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,MANOJ KUMAR SINHA,M,44,NCP,1455,38,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,MANOJ KUMAR SINHA,M,44,NCP,1455,39,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,PRABHU ORAON,M,38,IND,1114,40,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,PRABHU ORAON,M,38,IND,1114,41,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,PRABHU ORAON,M,38,IND,1114,42,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,BITU KUMAR,M,27,JKP,942,43,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,BITU KUMAR,M,27,JKP,942,44,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,BITU KUMAR,M,27,JKP,942,45,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,ANUPAM KUMAR PATHAK,M,39,IND,905,46,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,ANUPAM KUMAR PATHAK,M,39,IND,905,47,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,ANUPAM KUMAR PATHAK,M,39,IND,905,48,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,BINOD RANA,M,30,BASAPA,730,49,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,BINOD RANA,M,30,BASAPA,730,50,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,BINOD RANA,M,30,BASAPA,730,51,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,DROPADI DEVI,F,37,IND,688,52,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,DROPADI DEVI,F,37,IND,688,53,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,DROPADI DEVI,F,37,IND,688,54,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,LILADHAN SAW,M,49,IND,671,55,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,LILADHAN SAW,M,49,IND,671,56,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,LILADHAN SAW,M,49,IND,671,57,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,ANAND KISHOR PASWAN,M,40,AAMP,545,58,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,ANAND KISHOR PASWAN,M,40,AAMP,545,59,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,ANAND KISHOR PASWAN,M,40,AAMP,545,60,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Hazaribagh,Barkagaon,GEN,MRITUNJAY VISHWAKARMA,M,25,IND,422,61,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Barkagaon,GEN,MRITUNJAY VISHWAKARMA,M,25,IND,422,62,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Chatra,Barkagaon,GEN,MRITUNJAY VISHWAKARMA,M,25,IND,422,63,0,OTHERS,321008,211447,65.87
2014,Jharkhand,Ramgarh,Ramgarh,GEN,CHANDRA PRAKASH CHOUDHARY,M,45,AJSUP,98987,1,1,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,SHAHZADA ANWAR,M,40,INC,45169,2,0,INC,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,BINOD KISKU,M,34,JMM,25721,3,0,JMM,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,SHANKAR CHOWDHURY,M,69,IND,7888,4,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,BHOGNATH OHDAR,M,55,CPI,4627,5,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,DEVKI NANDAN BEDIYA,M,51,CPI(ML)(L),3381,6,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,DHARMENDRA PRASAD,M,36,IND,3042,7,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,SANJIV KUMAR,M,41,IND,2544,8,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,VIJAY JAISWAL,M,38,JVM,1967,9,0,JVM,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,RAJESH KUMAR,M,38,IND,1869,10,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,None of the Above,NULL,NULL,NOTA,1331,11,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,TULESHWAR KUMAR PASWAN,M,34,IND,1169,12,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,MANJU JOSHI,F,35,IND,1015,13,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,DWARIKA PRASAD,M,29,JBSP,1005,14,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,NAGESHWAR SAW,M,54,IND,592,15,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,ANAND KISHOR MAHTO,M,45,IND,546,16,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,SHAHZADA AKRAM,M,28,SP,493,17,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Ramgarh,Ramgarh,GEN,BHOLA NATH DEY,M,34,DESP,404,18,0,OTHERS,285285,201755,70.72
2014,Jharkhand,Hazaribagh,Mandu,GEN,JAI PRAKASH BHAI PATEL,M,31,JMM,78499,1,1,JMM,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,JAI PRAKASH BHAI PATEL,M,31,JMM,78499,2,0,JMM,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,KUMAR MAHESH SINGH,M,64,BJP,71487,3,0,BJP,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,KUMAR MAHESH SINGH,M,64,BJP,71487,4,0,BJP,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,CHANDRA NATH BHAI PATEL,M,44,JVM,24622,5,0,JVM,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,CHANDRA NATH BHAI PATEL,M,44,JVM,24622,6,0,JVM,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,KHIRU MAHTO,M,61,JD(U),17436,7,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,KHIRU MAHTO,M,61,JD(U),17436,8,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,PACHU RANA,M,48,CPI(ML)(L),5868,9,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,PACHU RANA,M,48,CPI(ML)(L),5868,10,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,ABDUL KAIYUM,M,47,IUML,3360,11,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,ABDUL KAIYUM,M,47,IUML,3360,12,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,MD. SALMAN ANSARI,M,32,IND,3222,13,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,MD. SALMAN ANSARI,M,32,IND,3222,14,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,PRABHAT KUMAR SINGH,M,54,IND,3219,15,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,PRABHAT KUMAR SINGH,M,54,IND,3219,16,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,ARUN PRASAD,M,35,IND,3093,17,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,ARUN PRASAD,M,35,IND,3093,18,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,DEVNATH THAKUR,M,43,IND,2874,19,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,DEVNATH THAKUR,M,43,IND,2874,20,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,MOHRA KUMAR MAHTO,M,25,IND,2723,21,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,MOHRA KUMAR MAHTO,M,25,IND,2723,22,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,ABDUL RAHIM,M,51,BSP,2325,23,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,ABDUL RAHIM,M,51,BSP,2325,24,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,MAHMOOD ALAM,M,41,SAP,2289,25,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,MAHMOOD ALAM,M,41,SAP,2289,26,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,SARAFAT ANSARI,M,33,IND,2165,27,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,SARAFAT ANSARI,M,33,IND,2165,28,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,KAPIL DEO KUMAR MAHTO,M,34,NSAM,1993,29,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,KAPIL DEO KUMAR MAHTO,M,34,NSAM,1993,30,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,MAKSUD ALAM,M,35,SP,1655,31,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,MAKSUD ALAM,M,35,SP,1655,32,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Mandu,GEN,None of the Above,NULL,NULL,NOTA,1486,33,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Ramgarh,Mandu,GEN,None of the Above,NULL,NULL,NOTA,1486,34,0,OTHERS,353669,228340,64.56
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,MANISH JAISWAL,M,49,BJP,89675,1,1,BJP,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,PRADIP PRASAD,M,40,IND,62546,2,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,RAZI AHMAD,M,46,CPI,14290,3,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,JAI SHANKAR PATHAK,M,43,INC,11528,4,0,INC,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,BHUNESHWAR PRASAD,M,39,JMM,4186,5,0,JMM,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,IRSHAD BIN RAHMAN,M,43,JVM,2692,6,0,JVM,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,None of the Above,NULL,NULL,NOTA,2358,7,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,JAYASHRI RAM,M,61,IND,2203,8,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,SARITA DEVI RANA,F,35,BASAPA,1523,9,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,DR. AVINASH KUMAR,M,37,IND,1441,10,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,RAJENDRA PRASAD,M,42,IND,1012,11,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,ABDUL BASIT,M,37,IUML,1007,12,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,TULSI MEHTA,M,31,SP,985,13,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,PRAYAG PRASAD,M,50,NCP,965,14,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,RAMESHWAR RAM KUSHWAHA,M,45,AIFB,818,15,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,TETRI ALIAS SHEELA DEVI,F,57,BSP,791,16,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,ALAM KHAN,M,34,IND,777,17,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,DILIP GUPTA,M,44,IND,713,18,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,ARJUN RAVIDAS,M,52,IND,661,19,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,BAIJANATH PRASAD VERMA,M,46,PMS,650,20,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,DEEPAK KUMAR,M,37,IND,451,21,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Hazaribagh,Hazaribagh,GEN,DWARIKA KUMAR DAS,M,52,IND,436,22,0,OTHERS,335843,201884,60.11
2014,Jharkhand,Chatra,Simaria,SC,GANESH GANJHU,M,38,JVM,67404,1,1,JVM,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,SUJEET KUMAR BHARATI,M,36,BJP,51764,2,0,BJP,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,MANOJ KUMAR CHANDRA,M,35,RJD,26560,3,0,OTHERS,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,None of the Above,NULL,NULL,NOTA,7619,4,0,OTHERS,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,RAJKUMARI DEVI,F,39,JMM,6671,5,0,JMM,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,BINOD BIHARI PASWAN,M,35,CPI,6636,6,0,OTHERS,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,SADANAND BHUIYAN,M,41,JVD,4629,7,0,OTHERS,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,SAHDEO RAM,M,49,IND,2466,8,0,OTHERS,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,GULAB RAM,M,53,IND,2427,9,0,OTHERS,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,DINESHWAR RAM,M,34,BSP,2278,10,0,OTHERS,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,KUMAR DIWAKAR,M,28,IND,1936,11,0,OTHERS,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,RAMANAND DAS,M,41,BASAPA,1762,12,0,OTHERS,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,SHANKER RAJAK,M,45,SP,1273,13,0,OTHERS,299532,184693,61.66
2014,Jharkhand,Chatra,Simaria,SC,KAMLESH GANJHU,M,30,IND,1268,14,0,OTHERS,299532,184693,61.66
2014,Jharkhand,Chatra,Chatra,SC,JAY PRAKASH SINGH BHOGTA,M,32,BJP,69745,1,1,BJP,339245,181904,53.62
2014,Jharkhand,Chatra,Chatra,SC,SATYANAND BHOKTA,M,44,JVM,49169,2,0,JVM,339245,181904,53.62
2014,Jharkhand,Chatra,Chatra,SC,JANARDAN PASWAN,M,48,RJD,37320,3,0,OTHERS,339245,181904,53.62
2014,Jharkhand,Chatra,Chatra,SC,None of the Above,NULL,NULL,NOTA,7724,4,0,OTHERS,339245,181904,53.62
2014,Jharkhand,Chatra,Chatra,SC,NARESH RAM BHARTI,M,60,CPM,7041,5,0,OTHERS,339245,181904,53.62
2014,Jharkhand,Chatra,Chatra,SC,UMESH BHUIYAN,M,36,CPI(ML)(L),4192,6,0,OTHERS,339245,181904,53.62
2014,Jharkhand,Chatra,Chatra,SC,SAGAR RAM,M,39,ABHM,3672,7,0,OTHERS,339245,181904,53.62
2014,Jharkhand,Chatra,Chatra,SC,MANORMA DEVI,F,39,JMM,3041,8,0,JMM,339245,181904,53.62
2014,Jharkhand,Giridih,Dhanwar,GEN,RAJ KUMAR YADAW,M,42,CPI(ML)(L),50634,1,1,OTHERS,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,BABULAL MARANDI,M,56,JVM,39922,2,0,JVM,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,LAKSHMAN PRASAD SINGH,M,60,BJP,31659,3,0,BJP,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,MOHAMMAD SAFIK ANSARI,M,29,IND,28701,4,0,OTHERS,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,None of the Above,NULL,NULL,NOTA,4628,5,0,OTHERS,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,UDAY KUMAR SINHA,M,26,JVD,4143,6,0,OTHERS,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,UPENDER SHINGH,M,46,INC,3989,7,0,INC,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,BANDHAN RAVIDAS,M,57,IND,2489,8,0,OTHERS,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,MANOJ KUMAR,M,39,RJD,2269,9,0,OTHERS,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,MANOJ YADAV,M,33,SP,2194,10,0,OTHERS,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,RAJESH KUMAR RAM,M,31,IND,2038,11,0,OTHERS,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,UMESH YADAV,M,36,NYP,1423,12,0,OTHERS,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,MANOJ KUMAR PANDEY,M,40,IND,1320,13,0,OTHERS,277622,176689,63.64
2014,Jharkhand,Giridih,Dhanwar,GEN,DINESH KUMAR DAS,M,28,BSP,1278,14,0,OTHERS,277622,176689,63.64
2014,Jharkhand,Hazaribagh,Bagodar,GEN,NAGENDRA MAHTO,M,63,BJP,74898,1,1,BJP,288070,192188,66.72
2014,Jharkhand,Giridih,Bagodar,GEN,NAGENDRA MAHTO,M,63,BJP,74898,2,0,BJP,288070,192188,66.72
2014,Jharkhand,Hazaribagh,Bagodar,GEN,VINOD KUMAR SINGH,M,38,CPI(ML)(L),70559,3,0,OTHERS,288070,192188,66.72
2014,Jharkhand,Giridih,Bagodar,GEN,VINOD KUMAR SINGH,M,38,CPI(ML)(L),70559,4,0,OTHERS,288070,192188,66.72
2014,Jharkhand,Hazaribagh,Bagodar,GEN,MOHAMMAD IQBAL,M,40,JVM,16823,5,0,JVM,288070,192188,66.72
2014,Jharkhand,Giridih,Bagodar,GEN,MOHAMMAD IQBAL,M,40,JVM,16823,6,0,JVM,288070,192188,66.72
2014,Jharkhand,Hazaribagh,Bagodar,GEN,CHHOTELAL PRASAD,M,46,JMM,7222,7,0,JMM,288070,192188,66.72
2014,Jharkhand,Giridih,Bagodar,GEN,CHHOTELAL PRASAD,M,46,JMM,7222,8,0,JMM,288070,192188,66.72
2014,Jharkhand,Hazaribagh,Bagodar,GEN,NIRMAL RANA,M,42,IND,4026,9,0,OTHERS,288070,192188,66.72
2014,Jharkhand,Giridih,Bagodar,GEN,NIRMAL RANA,M,42,IND,4026,10,0,OTHERS,288070,192188,66.72
2014,Jharkhand,Hazaribagh,Bagodar,GEN,PUJA CHATTERJEE,F,25,INC,3281,11,0,INC,288070,192188,66.72
2014,Jharkhand,Giridih,Bagodar,GEN,PUJA CHATTERJEE,F,25,INC,3281,12,0,INC,288070,192188,66.72
2014,Jharkhand,Hazaribagh,Bagodar,GEN,MD. SALIM AKHTAR,M,40,AWVP,2185,13,0,OTHERS,288070,192188,66.72
2014,Jharkhand,Giridih,Bagodar,GEN,MD. SALIM AKHTAR,M,40,AWVP,2185,14,0,OTHERS,288070,192188,66.72
2014,Jharkhand,Hazaribagh,Bagodar,GEN,JAGDISH MAHTO,M,38,IND,2173,15,0,OTHERS,288070,192188,66.72
